SENDER|PRICE DATE|PROFIL MI|CODE BASE SEC|SEC DSC|IBPA PRICE|MI PRICE|UPPER PRICE|LOWER PRICE|REASON
IBPA|20221103|AAM01|PBS005|SBSN SERI PBS005|97.770619|97.770619|98.099137|97.442101|
IBPA|20221103|AAM01|PBS011|SBSN SERI PBS011|102.114175|102.114175|102.314175|101.914175|
IBPA|20221103|AAM01|PBS012|SBSN SERI PBS012|112.036255|112.036255|112.336255|111.736255|
IBPA|20221103|AAM01|PBS015|SBSN SERI PBS015|107.645269|107.645269|107.973787|107.316751|
IBPA|20221103|AAM01|PBS019|SBSN SERI PBS019|102.104930|102.104930|102.304930|101.904930|
IBPA|20221103|AAM01|PBS022|SBSN SERI PBS022|109.493053|109.493053|109.821571|109.164536|
IBPA|20221103|AAM01|PBS025|SBSN SERI PBS025|107.316570|107.316570|107.645088|106.988052|
IBPA|20221103|AAM01|PBS027|SBSN SERI PBS027|100.454784|100.454784|100.654784|100.254784|
IBPA|20221103|AAM01|PBS029|SBSN SERI PBS029|89.916800|89.916800|90.245318|89.588282|
IBPA|20221103|AAM01|SIAGII02CCN3|SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP III TAHUN 2021 SERI C|104.779710|104.779710|106.779710|102.779710|
IBPA|20221103|AAM01|SIBMTR03ACN1|SUKUK IJARAH BERKELANJUTAN III GLOBAL MEDIACOM TAHAP I TAHUN 2022 SERI A|100.489108|100.000000|101.689108|99.289108|
IBPA|20221103|AAM01|SIEXCL02ECN1|SUKUK IJARAH BERKELANJUTAN II XL AXIATA TAHAP I TAHUN 2018 SERI E|111.535459|111.535459|113.135459|109.935459|
IBPA|20221103|AAM01|SIISAT01ECN2|SUKUK IJARAH BKLJT I INDOSAT THP II TH 2015 SERI E|107.283793|107.283793|108.583793|105.983793|
IBPA|20221103|AAM01|SIMORA01ACN3|SUKUK IJARAH BERKELANJUTAN I MORATELINDO TAHAP III TAHUN 2020 SERI A|102.481413|102.481413|103.681413|101.281413|
IBPA|20221103|AAM01|SIMORA01BCN1|SUKUK IJARAH BERKELANJUTAN I MORATELINDO TAHAP I TAHUN 2019 SERI B|104.745942|104.745942|106.345942|103.145942|
IBPA|20221103|AAM01|SIMORA01BCN2|SUKUK IJARAH BERKELANJUTAN I MORATELINDO TAHAP II TAHUN 2020 SERI B|105.926278|105.926278|107.526278|104.326278|
IBPA|20221103|AAM01|SIMORA01BCN3|SUKUK IJARAH BERKELANJUTAN I MORATELINDO TAHAP III TAHUN 2020 SERI B|106.784106|106.784106|108.384106|105.184106|
IBPA|20221103|AAM01|SIPPLN02CCN2|SUKUK IJARAH BKLJT II PLN THP II TAHUN 2017 SERI C|102.136515|102.136515|103.736515|100.536515|
IBPA|20221103|AAM01|SIPPLN03ECN4|SUKUK IJARAH BERKELANJUTAN III PLN TAHAP IV TAHUN 2019 SERI E|112.310156|112.310156|113.910156|110.710156|
IBPA|20221103|AAM01|SIPPLN03ECN5|SUKUK IJARAH BERKELANJUTAN III PLN TAHAP V TAHUN 2019 SERI E|105.544972|105.544972|107.144972|103.944972|
IBPA|20221103|AAM01|SISGRO01BCN2|SUKUK IJARAH BERKELANJUTAN I SAMPOERNA AGRO TAHAP II TAHUN 2021 SERI B|103.411621|103.411621|105.411621|101.411621|
IBPA|20221103|AAM01|SMBRIS01SB|SUK MDRBH SUBORDINASI I BANK BRISYARIAH TAHUN 2016|101.344587|101.344587|102.944587|99.744587|
IBPA|20221103|AAM01|SMGR01ACN2|OBLIGASI BERKELANJUTAN I SEMEN INDONESIA TAHAP II TAHUN 2019 SERI A|103.329940|103.329940|104.629940|102.029940|
IBPA|20221103|AAM01|SMLPPI01B|SUKUK MUDHARABAH LONTAR PAPYRUS PULP & PAPER INDUSTRY I TAHUN 2018 SERI B|102.786925|102.786925|103.986925|101.586925|
IBPA|20221103|AAM01|SMMA01BCN2|OBLIGASI BERKELANJUTAN I SINAR MAS MULTIARTHA TAHAP II TAHUN 2020 SERI B|105.777852|105.777852|107.377852|104.177852|
IBPA|20221103|AAM01|SMPIDL01A23|SUKUK MUDHARABAH I PINDO DELI PULP AND PAPER MILLS TAHUN 2022 SERI A|100.157411|100.015115|101.357411|98.957411|
IBPA|20221103|AAM01|SMPTHK01CCN1|SUKUK MUDHARABAH BERKELANJUTAN I HUTAMA KARYA TAHAP I TAHUN 2021 SERI C|103.384637|103.384637|104.984637|101.784637|
IBPA|20221103|AAM01|SMWIKA02CCN1|SUKUK MUDHARABAH BERKELANJUTAN II WIJAYA KARYA TAHAP I TAHUN 2021 SERI C|98.212644|98.212644|100.212644|96.212644|
IBPA|20221103|AAM01|WOOD01BCN1|OBLIGASI BERKELANJUTAN I INTEGRA INDOCABINET TAHAP I TAHUN 2021 SERI B|101.878607|101.878607|103.478607|100.278607|
IBPA|20221103|GAMA2|ADCP01B|OBLIGASI I ADHI COMMUTER PROPERTI TAHUN 2021 SERI B|99.682003|101.682003|101.682003|97.682003|
IBPA|20221103|GAMA2|ADCP02A|OBLIGASI II ADHI COMMUTER PROPERTI TAHUN 2022 SERI A|100.114699|101.614699|101.614699|98.614699|
IBPA|20221103|GAMA2|ADCP02B|OBLIGASI II ADHI COMMUTER PROPERTI TAHUN 2022 SERI B|98.857464|100.857464|100.857464|96.857464|
IBPA|20221103|GAMA2|ADHI02BCN2|OBLIGASI BERKELANJUTAN II ADHI KARYA TAHAP II TAHUN 2019 SERI B|100.185289|101.785289|101.785289|98.585289|
IBPA|20221103|GAMA2|ADHI03ACN3|OBLIGASI BERKELANJUTAN III ADHI KARYA TAHAP III TAHUN 2022 SERI A|96.374889|97.974889|97.974889|94.774889|
IBPA|20221103|GAMA2|ADHI03BCN2|OBLIGASI BERKELANJUTAN III ADHI KARYA TAHAP II TAHUN 2021 SERI B|99.864731|101.464731|101.464731|98.264731|
IBPA|20221103|GAMA2|ADHI03CN1|OBLIGASI BERKELANJUTAN III ADHI KARYA TAHAP I TAHUN 2020|100.656720|102.256720|102.256720|99.056720|
IBPA|20221103|GAMA2|ADMF04CCN4|OBLIGASI BERKELANJUTAN IV ADIRA FINANCE TAHAP IV TAHUN 2019 SERI C|103.264185|104.564185|104.564185|101.964185|
IBPA|20221103|GAMA2|ADMF04DCN2|OBL BKLJT IV ADIRA FINANCE THP II TH 2018 SERI D|101.401706|102.401706|102.401706|100.401706|
IBPA|20221103|GAMA2|ADMF04ECN3|OBLIGASI BERKELANJUTAN IV ADIRA FINANCE TAHAP III TAHUN 2018 SERI E|102.614272|103.614272|103.614272|101.614272|
IBPA|20221103|GAMA2|ADMF05BCN1|OBLIGASI BERKELANJUTAN V ADIRA FINANCE TAHAP I TAHUN 2020 SERI B|101.355311|102.355311|102.355311|100.355311|
IBPA|20221103|GAMA2|ADMF05BCN2|OBLIGASI BERKELANJUTAN V ADIRA FINANCE TAHAP II TAHUN 2021 SERI B|97.509782|98.809782|98.809782|96.209782|
IBPA|20221103|GAMA2|ADMF05BCN3|OBLIGASI BERKELANJUTAN V ADIRA FINANCE TAHAP III TAHUN 2022 SERI B|99.328222|100.628222|100.628222|98.028222|
IBPA|20221103|GAMA2|AGII02ACN4|OBLIGASI BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP IV TAHUN 2021 SERI A|98.076414|99.676414|99.676414|96.476414|
IBPA|20221103|GAMA2|AGII02BCN3|OBLIGASI BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP III TAHUN 2021 SERI B|100.569839|102.169839|102.169839|98.969839|
IBPA|20221103|GAMA2|AGII02CCN3|OBLIGASI BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP III TAHUN 2021 SERI C|104.779710|104.779710|106.779710|102.779710|
IBPA|20221103|GAMA2|APAI01ACN1|OBLIGASI BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI A|98.846679|98.846679|100.146679|97.546679|
IBPA|20221103|GAMA2|APAI01BCN1|OBLIGASI BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI B|98.252344|99.852344|99.852344|96.652344|
IBPA|20221103|GAMA2|APIA01B|OBLIGASI I ANGKASA PURA II TAHUN 2016 SERI B|101.741875|102.741875|102.741875|100.741875|
IBPA|20221103|GAMA2|ASDF04BCN4|OBLIGASI BERKELANJUTAN IV ASTRA SEDAYA FINANCE TAHAP IV TAHUN 2020 SERI B|100.828302|101.828302|101.828302|99.828302|
IBPA|20221103|GAMA2|ASDF05ACN4|OBLIGASI BERKELANJUTAN V ASTRA SEDAYA FINANCE TAHAP IV TAHUN 2022 SERI A|99.393250|100.393250|100.393250|98.393250|
IBPA|20221103|GAMA2|ASDF05BCN2|OBLIGASI BERKELANJUTAN V ASTRA SEDAYA FINANCE TAHAP II TAHUN 2021 SERI B|100.966568|102.266568|102.266568|99.666568|
IBPA|20221103|GAMA2|ASDF05BCN3|OBLIGASI BERKELANJUTAN V ASTRA SEDAYA FINANCE TAHAP III TAHUN 2021 SERI B|97.924406|99.224406|99.224406|96.624406|
IBPA|20221103|GAMA2|ASDF05BCN4|OBLIGASI BERKELANJUTAN V ASTRA SEDAYA FINANCE TAHAP IV TAHUN 2022 SERI B|100.770029|102.070029|102.070029|99.470029|
IBPA|20221103|GAMA2|BAFI01BCN3|OBLIGASI BERKELANJUTAN I BUSSAN AUTO FINANCE TAHAP III TAHUN 2021 SERI B|100.099089|101.399089|101.399089|98.799089|
IBPA|20221103|GAMA2|BAFI01CN4|OBLIGASI BERKELANJUTAN I BUSSAN AUTO FINANCE TAHAP IV TAHUN 2021|98.737423|100.037423|100.037423|97.437423|
IBPA|20221103|GAMA2|BAFI01CN5|OBLIGASI BERKELANJUTAN I BUSSAN AUTO FINANCE TAHAP V TAHUN 2022|105.492788|106.792788|106.792788|104.192788|
IBPA|20221103|GAMA2|BAFI02ACN1|OBLIGASI BERKELANJUTAN II BUSSAN AUTO FINANCE TAHAP I TAHUN 2022 SERI A|98.809753|99.809753|99.809753|97.809753|
IBPA|20221103|GAMA2|BBKP02SBCN2|OBL SUB BKLJT II BANK BUKOPIN TAHAP II TAHUN 2017|104.241322|104.241322|105.541322|102.941322|
IBPA|20221103|GAMA2|BBNI01AGN|OBLIGASI BERWAWASAN LINGKUNGAN (GREEN BOND) I PT BANK NEGARA INDONESIA (PERSERO) TBK THN 2022 SERI A|99.194352|100.494352|100.494352|97.894352|
IBPA|20221103|GAMA2|BBRI01AGNCN1|OBLIGASI BERWAWASAN LINGKUNGAN BERKELANJUTAN I BANK BRI TAHAP I TAHUN 2022 SERI A|99.589998|100.589998|100.589998|98.589998|
IBPA|20221103|GAMA2|BBRI02ACN4|OBL BKLJT II BANK BRI TAHAP IV TAHUN 2018 SERI A|101.134549|102.134549|102.134549|100.134549|
IBPA|20221103|GAMA2|BBRI02BCN4|OBL BKLJT II BANK BRI TAHAP IV TAHUN 2018 SERI B|99.106562|100.406562|100.406562|97.806562|
IBPA|20221103|GAMA2|BBRI02DCN2|OBL BKLJT II BANK BRI TAHAP II TAHUN 2017 SERI D|104.521441|104.521441|106.121441|102.921441|
IBPA|20221103|GAMA2|BBRI03BCN1|OBLIGASI BERKELANJUTAN III BANK BRI TAHAP I TAHUN 2019 SERI B|100.051135|100.617290|101.051135|99.051135|
IBPA|20221103|GAMA2|BBRI03CCN1|OBLIGASI BERKELANJUTAN III BANK BRI TAHAP I TAHUN 2019 SERI C|101.643969|102.943969|102.943969|100.343969|
IBPA|20221103|GAMA2|BBTN01CN2|OBL BERKELANJUTAN I BANK BTN TAHAP II TAHUN 2013|101.152440|102.152440|102.152440|100.152440|
IBPA|20221103|GAMA2|BCAF03CCN1|OBLIGASI BERKELANJUTAN III BCA FINANCE TAHAP I TAHUN 2019 SERI C|100.026877|100.000000|101.026877|99.026877|
IBPA|20221103|GAMA2|BCAP02CN1|OBL BKLJT II MNC KAPITAL INDONESIA THP I TH 2018|101.522650|103.022650|103.022650|100.022650|
IBPA|20221103|GAMA2|BCOM01|OBLIGASI I BANK COMMONWEALTH TAHUN 2020|102.939998|103.939998|103.939998|101.939998|
IBPA|20221103|GAMA2|BEXI03BCN6|OBL BKLJT INDONESIA EXIMBANK III THP VI TH18 SR B|100.620497|101.620497|101.620497|99.620497|
IBPA|20221103|GAMA2|BEXI03CCN5|OBL BKLJT INDONESIA EXIMBANK III THP V TH17 SR C|101.950725|103.250725|103.250725|100.650725|
IBPA|20221103|GAMA2|BEXI03DCN3|OBL BKLJT INDONESIA EXIMBANK III THP III TH16 SR D|102.019058|103.319058|103.319058|100.719058|
IBPA|20221103|GAMA2|BEXI04CCN4|OBLIGASI BERKELANJUTAN INDONESIA EXIMBANK IV TAHAP IV TAHUN 2019 SERI C|102.890529|104.190529|104.190529|101.590529|
IBPA|20221103|GAMA2|BEXI04CCN5|OBLIGASI BERKELANJUTAN INDONESIA EXIMBANK IV TAHAP V TAHUN 2019 SERI C|102.626796|103.926796|103.926796|101.326796|
IBPA|20221103|GAMA2|BEXI04DCN2|OBLIGASI BERKELANJUTAN INDONESIA EXIMBANK IV TAHAP II TAHUN 2018 SERI D|103.619864|104.919864|104.919864|102.319864|
IBPA|20221103|GAMA2|BFIN05BCN2|OBLIGASI BERKELANJUTAN V BFI FINANCE INDONESIA TAHAP II TAHUN 2021 SERI B|99.192130|100.392130|100.392130|97.992130|
IBPA|20221103|GAMA2|BIIF01BCN4|OBL BKLJ I MAYBANK FINANCE TAHAP IV TH2017 SERI B|100.149902|101.149902|101.149902|99.149902|
IBPA|20221103|GAMA2|BIIF03CN1|OBLIGASI BERKELANJUTAN III MAYBANK FINANCE TAHAP I TAHUN 2021|98.885279|100.185279|100.185279|97.585279|
IBPA|20221103|GAMA2|BIIF03CN2|OBLIGASI BERKELANJUTAN III MAYBANK FINANCE TAHAP II TAHUN 2022|105.941633|107.241633|107.241633|104.641633|
IBPA|20221103|GAMA2|BJBR01BCN1|OBLIGASI BKLJT I BANK BJB THP I TAHUN 2017 SERI B|100.345583|101.345583|101.345583|99.345583|
IBPA|20221103|GAMA2|BJTG01SB|OBLIGASI SUBORDINASI I BANK JATENG TAHUN 2015|100.723212|101.923212|101.923212|99.523212|
IBPA|20221103|GAMA2|BMLK02C|OBLIGASI II BANK MALUKU MALUT TAHUN 2017 SERI C|100.367205|101.567205|101.567205|99.167205|
IBPA|20221103|GAMA2|BMRI01BCN2|OBL BKLJT I BANK MANDIRI THP II TAHUN 2017 SERI B|102.129620|103.429620|103.429620|100.829620|
IBPA|20221103|GAMA2|BMRI01CCN1|OBL BKLJT I BANK MANDIRI TAHAP I TAHUN 2016 SERI C|104.408783|106.008783|106.008783|102.808783|
IBPA|20221103|GAMA2|BMRI01CN3|OBLIGASI BERKELANJUTAN I BANK MANDIRI TAHAP III TAHUN 2018|102.483897|103.483897|103.483897|101.483897|
IBPA|20221103|GAMA2|BMRI02ACN1|OBLIGASI BERKELANJUTAN II BANK MANDIRI TAHAP I TAHUN 2020 SERI A|101.226180|102.526180|102.526180|99.926180|
IBPA|20221103|GAMA2|BMTP01ACN1|OBLIGASI BERKELANJUTAN I BANK MANDIRI TASPEN TAHAP I TAHUN 2019 SERI A|100.235999|101.235999|101.235999|99.235999|
IBPA|20221103|GAMA2|BMTR01CCN1|OBL BKLJT I GLOBAL MEDIACOM THP I TH 2017 SERI C|105.397128|106.997128|106.997128|103.797128|
IBPA|20221103|GAMA2|BMTR02BCN1|OBLIGASI BERKELANJUTAN II GLOBAL MEDIACOM TAHAP I TAHUN 2020 SERI B|103.023478|104.223478|104.223478|101.823478|
IBPA|20221103|GAMA2|BMTR03ACN1|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP I TAHUN 2022 SERI A|100.879889|102.079889|102.079889|99.679889|
IBPA|20221103|GAMA2|BMTR03ACN2|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP II TAHUN 2022 SERI A|99.866375|101.066375|101.066375|98.666375|
IBPA|20221103|GAMA2|BMTR03BCN1|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP I TAHUN 2022 SERI B|102.886104|104.486104|104.486104|101.286104|
IBPA|20221103|GAMA2|BMTR03BCN2|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP II TAHUN 2022 SERI B|100.310268|101.910268|101.910268|98.710268|
IBPA|20221103|GAMA2|BNGA03BCN1|OBLIGASI BERKELANJUTAN III BANK CIMB NIAGA TAHAP I TAHUN 2019 SERI B|100.490810|101.490810|101.490810|99.490810|
IBPA|20221103|GAMA2|BNII02CN2|OBL BKLJT II BANK MAYBANK INDONESIA THP II TH 2018|100.917899|101.917899|101.917899|99.917899|
IBPA|20221103|GAMA2|BNII02SBCN2|OBL SUB BKLJ II BANK MAYBANK INDONESIA THP II TH16|101.539716|101.539716|102.539716|100.539716|
IBPA|20221103|GAMA2|BNII04ACN1|OBLIGASI BERKELANJUTAN IV BANK MAYBANK INDONESIA TAHAP I TAHUN 2022 SERI A|98.576080|99.576080|99.576080|97.576080|
IBPA|20221103|GAMA2|BRPT02ACN1|OBLIGASI BERKELANJUTAN II BARITO PACIFIC TAHAP I TAHUN 2021 SERI A|100.287629|101.887629|101.887629|98.687629|
IBPA|20221103|GAMA2|BRPT02ACN2|OBLIGASI BERKELANJUTAN II BARITO PACIFIC TAHAP II TAHUN 2022 SERI A|99.482931|101.082931|101.082931|97.882931|
IBPA|20221103|GAMA2|BSDE03ACN1|OBLIGASI BERKELANJUTAN III BUMI SERPONG DAMAI TAHAP I TAHUN 2022 SERI A|99.428703|100.728703|100.728703|98.128703|
IBPA|20221103|GAMA2|BTPN04ACN1|OBLIGASI BERKELANJUTAN IV BANK BTPN TAHAP I TAHUN 2019 SERI A|100.269287|101.269287|101.269287|99.269287|
IBPA|20221103|GAMA2|BUMI01CB|OBLIGASI WAJIB KONVERSI BUMI TAHUN 2017||50.000000|||
IBPA|20221103|GAMA2|BVIC01BCN2|OBLIGASI BKLJ I BANK VICTORIA THP II TH2018 SERI B|101.300219|102.500219|102.500219|100.100219|
IBPA|20221103|GAMA2|BVIC01SBCN2|OBL SUB BKLJT I BANK VICTORIA TAHAP II TAHUN 2018|98.832998|100.832998|100.832998|96.832998|
IBPA|20221103|GAMA2|BVIC02SBCN1|OBLIGASI SUBORDINASI BERKELANJUTAN II BANK VICTORIA TAHAP I TAHUN 2019|100.135674|97.635674|102.635674|97.635674|
IBPA|20221103|GAMA2|BVIC02SBCN2|OBLIGASI SUBORDINASI BERKELANJUTAN II BANK VICTORIA TAHAP II TAHUN 2019|98.384751|100.546000|100.884751|95.884751|
IBPA|20221103|GAMA2|DART03CN1|OBLIGASI BERKELANJUTAN III DUTA ANGGADA REALTY TAHAP I TAHUN 2022|101.271679|103.271679|103.271679|99.271679|
IBPA|20221103|GAMA2|FIFA05ACN3|OBLIGASI BERKELANJUTAN V FEDERAL INTERNATIONAL FINANCE TAHAP III TAHUN 2022 SERI A|99.535735|100.535735|100.535735|98.535735|
IBPA|20221103|GAMA2|FIFA05BCN1|OBLIGASI BERKELANJUTAN V FEDERAL INTERNATIONAL FINANCE TAHAP I TAHUN 2021 SERI B|98.894496|100.194496|100.194496|97.594496|
IBPA|20221103|GAMA2|FR0039|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0039|104.385741|104.585741|104.585741|104.185741|
IBPA|20221103|GAMA2|FR0040|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0040|110.276905|110.501905|110.501905|110.051905|
IBPA|20221103|GAMA2|FR0044|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0044|105.463154|105.688154|105.688154|105.238154|
IBPA|20221103|GAMA2|FR0045|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0045|119.305782|119.305782|119.634300|118.977264|
IBPA|20221103|GAMA2|FR0046|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0046|102.527384|102.727384|102.727384|102.327384|
IBPA|20221103|GAMA2|FR0047|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0047|111.860363|112.120363|112.120363|111.600363|
IBPA|20221103|GAMA2|FR0050|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0050|126.940448|127.268966|127.268966|126.611930|
IBPA|20221103|GAMA2|FR0054|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0054|112.681009|112.981009|112.981009|112.381009|
IBPA|20221103|GAMA2|FR0056|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0056|104.059241|104.319241|104.319241|103.799241|
IBPA|20221103|GAMA2|FR0058|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0058|104.995144|105.295144|105.295144|104.695144|
IBPA|20221103|GAMA2|FR0059|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0059|99.150000|99.410000|99.410000|98.890000|
IBPA|20221103|GAMA2|FR0062|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0062|89.344167|89.672685|89.672685|89.015649|
IBPA|20221103|GAMA2|FR0063|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0063|100.159866|100.359866|100.359866|99.959866|
IBPA|20221103|GAMA2|FR0064|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0064|94.815804|94.815804|95.075804|94.555804|
IBPA|20221103|GAMA2|FR0065|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0065|92.752078|93.080596|93.080596|92.423561|
IBPA|20221103|GAMA2|FR0068|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0068|105.753571|106.082089|106.082089|105.425054|
IBPA|20221103|GAMA2|FR0070|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0070|102.269917|102.494917|102.494917|102.044917|
IBPA|20221103|GAMA2|FR0071|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0071|108.205628|108.505628|108.505628|107.905628|
IBPA|20221103|GAMA2|FR0072|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0072|105.022200|105.350718|105.350718|104.693682|
IBPA|20221103|GAMA2|FR0073|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0073|107.890942|107.890942|108.190942|107.590942|
IBPA|20221103|GAMA2|FR0074|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0074|99.898940|100.198940|100.198940|99.598940|
IBPA|20221103|GAMA2|FR0075|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0075|99.625491|99.954009|99.954009|99.296974|
