SENDER|PRICE DATE|PROFIL MI|CODE BASE SEC|SEC DSC|IBPA PRICE|MI PRICE|UPPER PRICE|LOWER PRICE|REASON
IBPA|20221110|AAM01|SIMORA01BCN2|SUKUK IJARAH BERKELANJUTAN I MORATELINDO TAHAP II TAHUN 2020 SERI B|106.329803|106.329803|107.929803|104.729803|
IBPA|20221110|AAM01|SIMORA01BCN3|SUKUK IJARAH BERKELANJUTAN I MORATELINDO TAHAP III TAHUN 2020 SERI B|106.565650|106.565650|108.165650|104.965650|
IBPA|20221110|AAM01|SIPPLN02CCN2|SUKUK IJARAH BKLJT II PLN THP II TAHUN 2017 SERI C|103.074875|103.074875|104.674875|101.474875|
IBPA|20221110|AAM01|SIPPLN03ECN4|SUKUK IJARAH BERKELANJUTAN III PLN TAHAP IV TAHUN 2019 SERI E|112.560310|112.560310|114.160310|110.960310|
IBPA|20221110|AAM01|SIPPLN03ECN5|SUKUK IJARAH BERKELANJUTAN III PLN TAHAP V TAHUN 2019 SERI E|105.779657|105.779657|107.379657|104.179657|
IBPA|20221110|AAM01|SISGRO01BCN2|SUKUK IJARAH BERKELANJUTAN I SAMPOERNA AGRO TAHAP II TAHUN 2021 SERI B|103.423228|103.423228|105.423228|101.423228|
IBPA|20221110|AAM01|SMBRIS01SB|SUK MDRBH SUBORDINASI I BANK BRISYARIAH TAHUN 2016|101.497747|101.497747|103.097747|99.897747|
IBPA|20221110|AAM01|SMGR01ACN2|OBLIGASI BERKELANJUTAN I SEMEN INDONESIA TAHAP II TAHUN 2019 SERI A|103.181013|103.181013|104.481013|101.881013|
IBPA|20221110|AAM01|SMLPPI01B|SUKUK MUDHARABAH LONTAR PAPYRUS PULP & PAPER INDUSTRY I TAHUN 2018 SERI B|102.903576|102.903576|104.103576|101.703576|
IBPA|20221110|AAM01|SMMA01BCN2|OBLIGASI BERKELANJUTAN I SINAR MAS MULTIARTHA TAHAP II TAHUN 2020 SERI B|105.486793|105.486793|107.086793|103.886793|
IBPA|20221110|AAM01|SMPIDL01A23|SUKUK MUDHARABAH I PINDO DELI PULP AND PAPER MILLS TAHUN 2022 SERI A|100.229882|100.014713|101.429882|99.029882|
IBPA|20221110|AAM01|SMPTHK01CCN1|SUKUK MUDHARABAH BERKELANJUTAN I HUTAMA KARYA TAHAP I TAHUN 2021 SERI C|102.617157|102.617157|104.217157|101.017157|
IBPA|20221110|AAM01|SMWIKA02CCN1|SUKUK MUDHARABAH BERKELANJUTAN II WIJAYA KARYA TAHAP I TAHUN 2021 SERI C|97.918623|97.918623|99.918623|95.918623|
IBPA|20221110|AAM01|WOOD01BCN1|OBLIGASI BERKELANJUTAN I INTEGRA INDOCABINET TAHAP I TAHUN 2021 SERI B|102.154092|102.154092|103.754092|100.554092|
IBPA|20221110|GAMA2|ADCP01B|OBLIGASI I ADHI COMMUTER PROPERTI TAHUN 2021 SERI B|99.853526|101.853526|101.853526|97.853526|
IBPA|20221110|GAMA2|ADCP02A|OBLIGASI II ADHI COMMUTER PROPERTI TAHUN 2022 SERI A|100.172125|101.672125|101.672125|98.672125|
IBPA|20221110|GAMA2|ADCP02B|OBLIGASI II ADHI COMMUTER PROPERTI TAHUN 2022 SERI B|99.026385|101.026385|101.026385|97.026385|
IBPA|20221110|GAMA2|ADHI02BCN2|OBLIGASI BERKELANJUTAN II ADHI KARYA TAHAP II TAHUN 2019 SERI B|100.458931|102.058931|102.058931|98.858931|
IBPA|20221110|GAMA2|ADHI03ACN3|OBLIGASI BERKELANJUTAN III ADHI KARYA TAHAP III TAHUN 2022 SERI A|96.743407|98.343407|98.343407|95.143407|
IBPA|20221110|GAMA2|ADHI03BCN2|OBLIGASI BERKELANJUTAN III ADHI KARYA TAHAP II TAHUN 2021 SERI B|100.009492|101.609492|101.609492|98.409492|
IBPA|20221110|GAMA2|ADHI03CN1|OBLIGASI BERKELANJUTAN III ADHI KARYA TAHAP I TAHUN 2020|100.798037|102.398037|102.398037|99.198037|
IBPA|20221110|GAMA2|ADMF04CCN4|OBLIGASI BERKELANJUTAN IV ADIRA FINANCE TAHAP IV TAHUN 2019 SERI C|103.343419|104.643419|104.643419|102.043419|
IBPA|20221110|GAMA2|ADMF04DCN2|OBL BKLJT IV ADIRA FINANCE THP II TH 2018 SERI D|101.364855|102.364855|102.364855|100.364855|
IBPA|20221110|GAMA2|ADMF04ECN3|OBLIGASI BERKELANJUTAN IV ADIRA FINANCE TAHAP III TAHUN 2018 SERI E|102.638658|103.638658|103.638658|101.638658|
IBPA|20221110|GAMA2|ADMF05BCN1|OBLIGASI BERKELANJUTAN V ADIRA FINANCE TAHAP I TAHUN 2020 SERI B|101.388921|102.388921|102.388921|100.388921|
IBPA|20221110|GAMA2|ADMF05BCN2|OBLIGASI BERKELANJUTAN V ADIRA FINANCE TAHAP II TAHUN 2021 SERI B|97.577198|98.877198|98.877198|96.277198|
IBPA|20221110|GAMA2|ADMF05BCN3|OBLIGASI BERKELANJUTAN V ADIRA FINANCE TAHAP III TAHUN 2022 SERI B|99.385667|100.685667|100.685667|98.085667|
IBPA|20221110|GAMA2|AGII02ACN4|OBLIGASI BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP IV TAHUN 2021 SERI A|98.342048|99.942048|99.942048|96.742048|
IBPA|20221110|GAMA2|AGII02BCN3|OBLIGASI BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP III TAHUN 2021 SERI B|100.859574|102.459574|102.459574|99.259574|
IBPA|20221110|GAMA2|AGII02CCN3|OBLIGASI BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP III TAHUN 2021 SERI C|104.658680|104.658680|106.658680|102.658680|
IBPA|20221110|GAMA2|APAI01ACN1|OBLIGASI BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI A|99.019052|99.019052|100.319052|97.719052|
IBPA|20221110|GAMA2|APAI01BCN1|OBLIGASI BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI B|98.139765|99.739765|99.739765|96.539765|
IBPA|20221110|GAMA2|APIA01B|OBLIGASI I ANGKASA PURA II TAHUN 2016 SERI B|101.792575|102.792575|102.792575|100.792575|
IBPA|20221110|GAMA2|ASDF04BCN4|OBLIGASI BERKELANJUTAN IV ASTRA SEDAYA FINANCE TAHAP IV TAHUN 2020 SERI B|100.823871|101.823871|101.823871|99.823871|
IBPA|20221110|GAMA2|ASDF05ACN4|OBLIGASI BERKELANJUTAN V ASTRA SEDAYA FINANCE TAHAP IV TAHUN 2022 SERI A|99.451441|100.451441|100.451441|98.451441|
IBPA|20221110|GAMA2|ASDF05BCN2|OBLIGASI BERKELANJUTAN V ASTRA SEDAYA FINANCE TAHAP II TAHUN 2021 SERI B|101.096001|102.396001|102.396001|99.796001|
IBPA|20221110|GAMA2|ASDF05BCN3|OBLIGASI BERKELANJUTAN V ASTRA SEDAYA FINANCE TAHAP III TAHUN 2021 SERI B|98.085957|99.385957|99.385957|96.785957|
IBPA|20221110|GAMA2|ASDF05BCN4|OBLIGASI BERKELANJUTAN V ASTRA SEDAYA FINANCE TAHAP IV TAHUN 2022 SERI B|100.895488|102.195488|102.195488|99.595488|
IBPA|20221110|GAMA2|BAFI01BCN3|OBLIGASI BERKELANJUTAN I BUSSAN AUTO FINANCE TAHAP III TAHUN 2021 SERI B|100.244929|101.544929|101.544929|98.944929|
IBPA|20221110|GAMA2|BAFI01CN4|OBLIGASI BERKELANJUTAN I BUSSAN AUTO FINANCE TAHAP IV TAHUN 2021|98.887864|100.187864|100.187864|97.587864|
IBPA|20221110|GAMA2|BAFI01CN5|OBLIGASI BERKELANJUTAN I BUSSAN AUTO FINANCE TAHAP V TAHUN 2022|105.588431|106.888431|106.888431|104.288431|
IBPA|20221110|GAMA2|BAFI02ACN1|OBLIGASI BERKELANJUTAN II BUSSAN AUTO FINANCE TAHAP I TAHUN 2022 SERI A|98.886572|99.886572|99.886572|97.886572|
IBPA|20221110|GAMA2|BBKP02SBCN2|OBL SUB BKLJT II BANK BUKOPIN TAHAP II TAHUN 2017|104.348754|104.348754|105.648754|103.048754|
IBPA|20221110|GAMA2|BBNI01AGN|OBLIGASI BERWAWASAN LINGKUNGAN (GREEN BOND) I PT BANK NEGARA INDONESIA (PERSERO) TBK THN 2022 SERI A|99.313424|100.613424|100.613424|98.013424|
IBPA|20221110|GAMA2|BBRI01AGNCN1|OBLIGASI BERWAWASAN LINGKUNGAN BERKELANJUTAN I BANK BRI TAHAP I TAHUN 2022 SERI A|99.590000|100.590000|100.590000|98.590000|
IBPA|20221110|GAMA2|BBRI02ACN4|OBL BKLJT II BANK BRI TAHAP IV TAHUN 2018 SERI A|100.686073|101.686073|101.686073|99.686073|
IBPA|20221110|GAMA2|BBRI02BCN4|OBL BKLJT II BANK BRI TAHAP IV TAHUN 2018 SERI B|99.244828|100.544828|100.544828|97.944828|
IBPA|20221110|GAMA2|BBRI02DCN2|OBL BKLJT II BANK BRI TAHAP II TAHUN 2017 SERI D|104.268740|104.268740|105.868740|102.668740|
IBPA|20221110|GAMA2|BBRI03CCN1|OBLIGASI BERKELANJUTAN III BANK BRI TAHAP I TAHUN 2019 SERI C|102.286545|103.586545|103.586545|100.986545|
IBPA|20221110|GAMA2|BBTN01CN2|OBL BERKELANJUTAN I BANK BTN TAHAP II TAHUN 2013|101.132462|102.132462|102.132462|100.132462|
IBPA|20221110|GAMA2|BCAP02CN1|OBL BKLJT II MNC KAPITAL INDONESIA THP I TH 2018|101.015146|102.515146|102.515146|99.515146|
IBPA|20221110|GAMA2|BCOM01|OBLIGASI I BANK COMMONWEALTH TAHUN 2020|102.624216|103.624216|103.624216|101.624216|
IBPA|20221110|GAMA2|BEXI03BCN6|OBL BKLJT INDONESIA EXIMBANK III THP VI TH18 SR B|100.599640|101.599640|101.599640|99.599640|
IBPA|20221110|GAMA2|BEXI03CCN5|OBL BKLJT INDONESIA EXIMBANK III THP V TH17 SR C|101.971434|103.271434|103.271434|100.671434|
IBPA|20221110|GAMA2|BEXI03DCN3|OBL BKLJT INDONESIA EXIMBANK III THP III TH16 SR D|102.038711|103.338711|103.338711|100.738711|
IBPA|20221110|GAMA2|BEXI04CCN4|OBLIGASI BERKELANJUTAN INDONESIA EXIMBANK IV TAHAP IV TAHUN 2019 SERI C|102.780417|104.080417|104.080417|101.480417|
IBPA|20221110|GAMA2|BEXI04CCN5|OBLIGASI BERKELANJUTAN INDONESIA EXIMBANK IV TAHAP V TAHUN 2019 SERI C|102.642171|103.942171|103.942171|101.342171|
IBPA|20221110|GAMA2|BEXI04DCN2|OBLIGASI BERKELANJUTAN INDONESIA EXIMBANK IV TAHAP II TAHUN 2018 SERI D|103.547921|104.847921|104.847921|102.247921|
IBPA|20221110|GAMA2|BFIN05BCN2|OBLIGASI BERKELANJUTAN V BFI FINANCE INDONESIA TAHAP II TAHUN 2021 SERI B|99.292866|100.492866|100.492866|98.092866|
IBPA|20221110|GAMA2|BIIF01BCN4|OBL BKLJ I MAYBANK FINANCE TAHAP IV TH2017 SERI B|100.065159|100.000000|101.065159|99.065159|
IBPA|20221110|GAMA2|BIIF03CN1|OBLIGASI BERKELANJUTAN III MAYBANK FINANCE TAHAP I TAHUN 2021|99.041858|100.341858|100.341858|97.741858|
IBPA|20221110|GAMA2|BIIF03CN2|OBLIGASI BERKELANJUTAN III MAYBANK FINANCE TAHAP II TAHUN 2022|105.377447|106.677447|106.677447|104.077447|
IBPA|20221110|GAMA2|BJBR01BCN1|OBLIGASI BKLJT I BANK BJB THP I TAHUN 2017 SERI B|100.281052|101.281052|101.281052|99.281052|
IBPA|20221110|GAMA2|BJTG01SB|OBLIGASI SUBORDINASI I BANK JATENG TAHUN 2015|100.616747|101.816747|101.816747|99.416747|
IBPA|20221110|GAMA2|BMLK02C|OBLIGASI II BANK MALUKU MALUT TAHUN 2017 SERI C|100.310795|101.510795|101.510795|99.110795|
IBPA|20221110|GAMA2|BMRI01BCN1|OBL BKLJT I BANK MANDIRI TAHAP I TAHUN 2016 SERI B|102.109914|103.109914|103.109914|101.109914|
IBPA|20221110|GAMA2|BMRI01BCN2|OBL BKLJT I BANK MANDIRI THP II TAHUN 2017 SERI B|102.252039|103.552039|103.552039|100.952039|
IBPA|20221110|GAMA2|BMRI01CCN1|OBL BKLJT I BANK MANDIRI TAHAP I TAHUN 2016 SERI C|104.550000|106.150000|106.150000|102.950000|
IBPA|20221110|GAMA2|BMRI01CN3|OBLIGASI BERKELANJUTAN I BANK MANDIRI TAHAP III TAHUN 2018|102.369362|103.369362|103.369362|101.369362|
IBPA|20221110|GAMA2|BMRI02ACN1|OBLIGASI BERKELANJUTAN II BANK MANDIRI TAHAP I TAHUN 2020 SERI A|101.143886|102.443886|102.443886|99.843886|
IBPA|20221110|GAMA2|BMTP01ACN1|OBLIGASI BERKELANJUTAN I BANK MANDIRI TASPEN TAHAP I TAHUN 2019 SERI A|100.169018|101.169018|101.169018|99.169018|
IBPA|20221110|GAMA2|BMTR01CCN1|OBL BKLJT I GLOBAL MEDIACOM THP I TH 2017 SERI C|105.639607|107.239607|107.239607|104.039607|
IBPA|20221110|GAMA2|BMTR02BCN1|OBLIGASI BERKELANJUTAN II GLOBAL MEDIACOM TAHAP I TAHUN 2020 SERI B|103.097576|104.297576|104.297576|101.897576|
IBPA|20221110|GAMA2|BMTR03ACN1|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP I TAHUN 2022 SERI A|100.962331|102.162331|102.162331|99.762331|
IBPA|20221110|GAMA2|BMTR03ACN2|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP II TAHUN 2022 SERI A|100.009999|101.209999|101.209999|98.809999|
IBPA|20221110|GAMA2|BMTR03BCN1|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP I TAHUN 2022 SERI B|103.227313|104.827313|104.827313|101.627313|
IBPA|20221110|GAMA2|BMTR03BCN2|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP II TAHUN 2022 SERI B|101.641075|103.241075|103.241075|100.041075|
IBPA|20221110|GAMA2|BNGA03BCN1|OBLIGASI BERKELANJUTAN III BANK CIMB NIAGA TAHAP I TAHUN 2019 SERI B|100.425535|101.425535|101.425535|99.425535|
IBPA|20221110|GAMA2|BNII02CN2|OBL BKLJT II BANK MAYBANK INDONESIA THP II TH 2018|100.901171|101.901171|101.901171|99.901171|
IBPA|20221110|GAMA2|BNII02SBCN2|OBL SUB BKLJ II BANK MAYBANK INDONESIA THP II TH16|101.553496|101.553496|102.553496|100.553496|
IBPA|20221110|GAMA2|BNII04ACN1|OBLIGASI BERKELANJUTAN IV BANK MAYBANK INDONESIA TAHAP I TAHUN 2022 SERI A|98.659051|99.659051|99.659051|97.659051|
IBPA|20221110|GAMA2|BRPT02ACN1|OBLIGASI BERKELANJUTAN II BARITO PACIFIC TAHAP I TAHUN 2021 SERI A|100.101732|101.701732|101.701732|98.501732|
IBPA|20221110|GAMA2|BRPT02ACN2|OBLIGASI BERKELANJUTAN II BARITO PACIFIC TAHAP II TAHUN 2022 SERI A|99.839506|101.439506|101.439506|98.239506|
IBPA|20221110|GAMA2|BSDE03ACN1|OBLIGASI BERKELANJUTAN III BUMI SERPONG DAMAI TAHAP I TAHUN 2022 SERI A|99.557747|100.857747|100.857747|98.257747|
IBPA|20221110|GAMA2|BTPN04ACN1|OBLIGASI BERKELANJUTAN IV BANK BTPN TAHAP I TAHUN 2019 SERI A|100.191321|101.191321|101.191321|99.191321|
IBPA|20221110|GAMA2|BUMI01CB|OBLIGASI WAJIB KONVERSI BUMI TAHUN 2017||50.000000|||
IBPA|20221110|GAMA2|BVIC01BCN2|OBLIGASI BKLJ I BANK VICTORIA THP II TH2018 SERI B|101.397650|102.597650|102.597650|100.197650|
IBPA|20221110|GAMA2|BVIC01SBCN2|OBL SUB BKLJT I BANK VICTORIA TAHAP II TAHUN 2018|98.997788|100.997788|100.997788|96.997788|
IBPA|20221110|GAMA2|BVIC02SBCN1|OBLIGASI SUBORDINASI BERKELANJUTAN II BANK VICTORIA TAHAP I TAHUN 2019|100.114725|102.614725|102.614725|97.614725|
IBPA|20221110|GAMA2|BVIC02SBCN2|OBLIGASI SUBORDINASI BERKELANJUTAN II BANK VICTORIA TAHAP II TAHUN 2019|98.419919|100.919919|100.919919|95.919919|
IBPA|20221110|GAMA2|DART03CN1|OBLIGASI BERKELANJUTAN III DUTA ANGGADA REALTY TAHAP I TAHUN 2022|101.367071|103.367071|103.367071|99.367071|
IBPA|20221110|GAMA2|FIFA05ACN3|OBLIGASI BERKELANJUTAN V FEDERAL INTERNATIONAL FINANCE TAHAP III TAHUN 2022 SERI A|99.594977|100.594977|100.594977|98.594977|
IBPA|20221110|GAMA2|FIFA05BCN1|OBLIGASI BERKELANJUTAN V FEDERAL INTERNATIONAL FINANCE TAHAP I TAHUN 2021 SERI B|98.954454|100.254454|100.254454|97.654454|
IBPA|20221110|GAMA2|FR0039|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0039|104.368281|104.568281|104.568281|104.168281|
IBPA|20221110|GAMA2|FR0040|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0040|110.316320|110.541320|110.541320|110.091320|
IBPA|20221110|GAMA2|FR0044|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0044|105.558034|105.783034|105.783034|105.333034|
IBPA|20221110|GAMA2|FR0045|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0045|119.557526|119.557526|119.857526|119.257526|
IBPA|20221110|GAMA2|FR0046|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0046|102.535691|102.735691|102.735691|102.335691|
IBPA|20221110|GAMA2|FR0047|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0047|111.833959|112.093959|112.093959|111.573959|
IBPA|20221110|GAMA2|FR0050|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0050|127.213639|127.513639|127.513639|126.913639|
IBPA|20221110|GAMA2|FR0054|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0054|112.783708|113.083708|113.083708|112.483708|
IBPA|20221110|GAMA2|FR0056|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0056|104.308269|104.568269|104.568269|104.048269|
IBPA|20221110|GAMA2|FR0058|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0058|105.136675|105.436675|105.436675|104.836675|
IBPA|20221110|GAMA2|FR0059|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0059|99.393848|99.653848|99.653848|99.133848|
IBPA|20221110|GAMA2|FR0062|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0062|89.375000|89.675000|89.675000|89.075000|
IBPA|20221110|GAMA2|FR0063|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0063|100.207833|100.407833|100.407833|100.007833|
IBPA|20221110|GAMA2|FR0064|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0064|94.842764|94.842764|95.102764|94.582764|
IBPA|20221110|GAMA2|FR0065|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0065|93.491100|93.791100|93.791100|93.191100|
IBPA|20221110|GAMA2|FR0068|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0068|105.968445|106.268445|106.268445|105.668445|
IBPA|20221110|GAMA2|FR0070|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0070|102.375659|102.600659|102.600659|102.150659|
IBPA|20221110|GAMA2|FR0071|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0071|108.215505|108.515505|108.515505|107.915505|
IBPA|20221110|GAMA2|FR0072|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0072|105.273857|105.573857|105.573857|104.973857|
IBPA|20221110|GAMA2|FR0073|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0073|107.993231|107.993231|108.293231|107.693231|
IBPA|20221110|GAMA2|FR0074|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0074|100.600000|100.900000|100.900000|100.300000|
IBPA|20221110|GAMA2|FR0075|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0075|99.617938|99.917938|99.917938|99.317938|
IBPA|20221110|GAMA2|FR0076|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0076|97.240600|97.540600|97.540600|96.940600|
