SENDER|PRICE DATE|PROFIL MI|CODE BASE SEC|SEC DSC|IBPA PRICE|MI PRICE|UPPER PRICE|LOWER PRICE|REASON
IBPA|20221104|AAM01|SIBMTR03ACN1|SUKUK IJARAH BERKELANJUTAN III GLOBAL MEDIACOM TAHAP I TAHUN 2022 SERI A|100.437396|100.000000|101.637396|99.237396|
IBPA|20221104|AAM01|SIEXCL02ECN1|SUKUK IJARAH BERKELANJUTAN II XL AXIATA TAHAP I TAHUN 2018 SERI E|111.385076|111.385076|112.985076|109.785076|
IBPA|20221104|AAM01|SIISAT01ECN2|SUKUK IJARAH BKLJT I INDOSAT THP II TH 2015 SERI E|107.267622|107.267622|108.567622|105.967622|
IBPA|20221104|AAM01|SIMORA01ACN3|SUKUK IJARAH BERKELANJUTAN I MORATELINDO TAHAP III TAHUN 2020 SERI A|102.405843|102.405843|103.605843|101.205843|
IBPA|20221104|AAM01|SIMORA01BCN1|SUKUK IJARAH BERKELANJUTAN I MORATELINDO TAHAP I TAHUN 2019 SERI B|104.596666|104.596666|106.196666|102.996666|
IBPA|20221104|AAM01|SIMORA01BCN2|SUKUK IJARAH BERKELANJUTAN I MORATELINDO TAHAP II TAHUN 2020 SERI B|105.921457|105.921457|107.521457|104.321457|
IBPA|20221104|AAM01|SIMORA01BCN3|SUKUK IJARAH BERKELANJUTAN I MORATELINDO TAHAP III TAHUN 2020 SERI B|106.781179|106.781179|108.381179|105.181179|
IBPA|20221104|AAM01|SIPPLN02CCN2|SUKUK IJARAH BKLJT II PLN THP II TAHUN 2017 SERI C|101.960619|101.960619|103.560619|100.360619|
IBPA|20221104|AAM01|SIPPLN03ECN4|SUKUK IJARAH BERKELANJUTAN III PLN TAHAP IV TAHUN 2019 SERI E|112.106563|112.106563|113.706563|110.506563|
IBPA|20221104|AAM01|SIPPLN03ECN5|SUKUK IJARAH BERKELANJUTAN III PLN TAHAP V TAHUN 2019 SERI E|105.358423|105.358423|106.958423|103.758423|
IBPA|20221104|AAM01|SISGRO01BCN2|SUKUK IJARAH BERKELANJUTAN I SAMPOERNA AGRO TAHAP II TAHUN 2021 SERI B|103.417496|103.417496|105.417496|101.417496|
IBPA|20221104|AAM01|SMBRIS01SB|SUK MDRBH SUBORDINASI I BANK BRISYARIAH TAHUN 2016|101.263222|101.263222|102.863222|99.663222|
IBPA|20221104|AAM01|SMGR01ACN2|OBLIGASI BERKELANJUTAN I SEMEN INDONESIA TAHAP II TAHUN 2019 SERI A|102.993160|102.993160|104.293160|101.693160|
IBPA|20221104|AAM01|SMLPPI01B|SUKUK MUDHARABAH LONTAR PAPYRUS PULP & PAPER INDUSTRY I TAHUN 2018 SERI B|102.705731|102.705731|103.905731|101.505731|
IBPA|20221104|AAM01|SMMA01BCN2|OBLIGASI BERKELANJUTAN I SINAR MAS MULTIARTHA TAHAP II TAHUN 2020 SERI B|105.777228|105.777228|107.462040|104.092416|
IBPA|20221104|AAM01|SMPIDL01A23|SUKUK MUDHARABAH I PINDO DELI PULP AND PAPER MILLS TAHUN 2022 SERI A|100.103897|100.015058|101.303897|98.903897|
IBPA|20221104|AAM01|SMPTHK01CCN1|SUKUK MUDHARABAH BERKELANJUTAN I HUTAMA KARYA TAHAP I TAHUN 2021 SERI C|103.251311|103.251311|104.936122|101.566499|
IBPA|20221104|AAM01|SMWIKA02CCN1|SUKUK MUDHARABAH BERKELANJUTAN II WIJAYA KARYA TAHAP I TAHUN 2021 SERI C|98.088915|98.088915|100.088915|96.088915|
IBPA|20221104|AAM01|WOOD01BCN1|OBLIGASI BERKELANJUTAN I INTEGRA INDOCABINET TAHAP I TAHUN 2021 SERI B|101.778918|101.778918|103.378918|100.178918|
IBPA|20221104|SYA02|ADHI03ACN3|OBLIGASI BERKELANJUTAN III ADHI KARYA TAHAP III TAHUN 2022 SERI A|96.350241|96.350241|97.950241|94.750241|
IBPA|20221104|SYA02|ADHI03BCN2|OBLIGASI BERKELANJUTAN III ADHI KARYA TAHAP II TAHUN 2021 SERI B|99.811979|101.341600|101.411979|98.211979|
IBPA|20221104|SYA02|ADMF05BCN2|OBLIGASI BERKELANJUTAN V ADIRA FINANCE TAHAP II TAHUN 2021 SERI B|97.448265|97.450000|98.748265|96.148265|
IBPA|20221104|SYA02|AGII02ACN4|OBLIGASI BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP IV TAHUN 2021 SERI A|98.013918|99.580000|99.613918|96.413918|
IBPA|20221104|SYA02|AGII02BCN3|OBLIGASI BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP III TAHUN 2021 SERI B|100.476805|102.040000|102.076805|98.876805|
IBPA|20221104|SYA02|APIA01B|OBLIGASI I ANGKASA PURA II TAHUN 2016 SERI B|101.694212|101.690000|102.694212|100.694212|
IBPA|20221104|SYA02|APIA01BCN1|OBLIGASI BERKELANJUTAN I ANGKASA PURA II TAHAP I TAHUN 2018 SERI B|102.082551|102.080000|103.382551|100.782551|
IBPA|20221104|SYA02|ASDF04CCN2|OBLIGASI BERKELANJUTAN IV ASTRA SEDAYA FINANCE TAHAP II TAHUN 2019 SERI C|102.877703|102.880000|104.177703|101.577703|
IBPA|20221104|SYA02|ASDF05ACN4|OBLIGASI BERKELANJUTAN V ASTRA SEDAYA FINANCE TAHAP IV TAHUN 2022 SERI A|99.390732|99.889500|100.390732|98.390732|
IBPA|20221104|SYA02|ASDF05BCN2|OBLIGASI BERKELANJUTAN V ASTRA SEDAYA FINANCE TAHAP II TAHUN 2021 SERI B|100.887635|100.890000|102.187635|99.587635|
IBPA|20221104|SYA02|ASDF05BCN5|OBLIGASI BERKELANJUTAN V ASTRA SEDAYA FINANCE TAHAP V TAHUN 2022 SERI B|97.552896|97.550000|98.852896|96.252896|
IBPA|20221104|SYA02|BACA02SB|OBLIGASI SUBORDINASI BANK CAPITAL II TAHUN 2015|100.517588|101.980000|102.017588|99.017588|
IBPA|20221104|SYA02|BAFI01CN1|OBLIGASI BERKELANJUTAN I BUSSAN AUTO FINANCE TAHAP I TAHUN 2020|101.709787|102.690000|102.709787|100.709787|
IBPA|20221104|SYA02|BAFI01CN4|OBLIGASI BERKELANJUTAN I BUSSAN AUTO FINANCE TAHAP IV TAHUN 2021|98.706718|98.710000|100.006718|97.406718|
IBPA|20221104|SYA02|BBIA03CN1|OBLIGASI BERKELANJUTAN III BANK UOB INDONESIA TAHAP I TAHUN 2021|97.483855|97.480000|98.783855|96.183855|
IBPA|20221104|SYA02|BBKP03ASBCN1|OBLIGASI SUBORDINASI BERKELANJUTAN III BANK KB BUKOPIN TAHAP I TAHUN 2021 SERI A|99.282224|100.870000|100.967036|97.597412|
IBPA|20221104|SYA02|BBNI01BGN|OBLIGASI BERWAWASAN LINGKUNGAN (GREEN BOND) I PT BANK NEGARA INDONESIA (PERSERO) TBK THN 2022 SERI B|99.200557|99.200000|100.800557|97.600557|
IBPA|20221104|SYA02|BBNISB01XXMF|MTN SUBORDINASI I BNI TAHUN 2018||100.510000|||
IBPA|20221104|SYA02|BBRI01AGNCN1|OBLIGASI BERWAWASAN LINGKUNGAN BERKELANJUTAN I BANK BRI TAHAP I TAHUN 2022 SERI A|99.536366|99.536366|100.536366|98.536366|
IBPA|20221104|SYA02|BBRI01BGNCN1|OBLIGASI BERWAWASAN LINGKUNGAN BERKELANJUTAN I BANK BRI TAHAP I TAHUN 2022 SERI B|96.850925|98.120000|98.150925|95.550925|
IBPA|20221104|SYA02|BBRI01CGNCN1|OBLIGASI BERWAWASAN LINGKUNGAN BERKELANJUTAN I BANK BRI TAHAP I TAHUN 2022 SERI C|95.270440|95.270000|96.870440|93.670440|
IBPA|20221104|SYA02|BBRI02ACN4|OBL BKLJT II BANK BRI TAHAP IV TAHUN 2018 SERI A|101.042189|101.040000|102.042189|100.042189|
IBPA|20221104|SYA02|BBTN04ACN2|OBLIGASI BERKELANJUTAN IV BANK BTN TAHAP II TAHUN 2022 SERI A|94.257934|94.260000|95.557934|92.957934|
IBPA|20221104|SYA02|BBTN04BCN2|OBLIGASI BERKELANJUTAN IV BANK BTN TAHAP II TAHUN 2022 SERI B|91.148961|91.150000|92.833773|89.464149|
IBPA|20221104|SYA02|BEXI03BCN6|OBL BKLJT INDONESIA EXIMBANK III THP VI TH18 SR B|100.622548|100.620000|101.622548|99.622548|
IBPA|20221104|SYA02|BFIN04BCN3|OBLIGASI BERKELANJUTAN IV BFI FINANCE INDONESIA TAHAP III TAHUN 2020 SERI B|102.688844|103.860000|103.888844|101.488844|
IBPA|20221104|SYA02|BFIN05BCN1|OBLIGASI BERKELANJUTAN V BFI FINANCE INDONESIA TAHAP I TAHUN 2021 SERI B|98.895636|100.460000|100.495636|97.295636|
IBPA|20221104|SYA02|BFIN05BCN2|OBLIGASI BERKELANJUTAN V BFI FINANCE INDONESIA TAHAP II TAHUN 2021 SERI B|99.139099|100.320000|100.339099|97.939099|
IBPA|20221104|SYA02|BIIF03CN1|OBLIGASI BERKELANJUTAN III MAYBANK FINANCE TAHAP I TAHUN 2021|98.821580|98.821580|100.121580|97.521580|
IBPA|20221104|SYA02|BJBR01BSBCN1|OBL SUB BKLJT I BANK BJB THP I TAHUN 2017 SERI B|102.141123|102.140000|103.741123|100.541123|
IBPA|20221104|SYA02|BJBR01CCN1|OBLIGASI BKLJT I BANK BJB THP I TAHUN 2017 SERI C|101.741729|101.740000|103.041729|100.441729|
IBPA|20221104|SYA02|BJBR03ASBCN1|OBLIGASI SUBORDINASI BERKELANJUTAN III BANK BJB TAHAP I TAHUN 2021 SERI A|96.706728|96.710000|98.706728|94.706728|
IBPA|20221104|SYA02|BJTG01SB|OBLIGASI SUBORDINASI I BANK JATENG TAHUN 2015|100.719501|100.720000|101.919501|99.519501|
IBPA|20221104|SYA02|BMTP01ACN2|OBLIGASI BERKELANJUTAN I BANK MANDIRI TASPEN TAHAP II TAHUN 2021 SERI A|98.265527|99.540000|99.565527|96.965527|
IBPA|20221104|SYA02|BMTP01BCN1|OBLIGASI BERKELANJUTAN I BANK MANDIRI TASPEN TAHAP I TAHUN 2019 SERI B|100.506462|100.510000|101.806462|99.206462|
IBPA|20221104|SYA02|BMTP01BCN2|OBLIGASI BERKELANJUTAN I BANK MANDIRI TASPEN TAHAP II TAHUN 2021 SERI B|97.292006|97.290000|98.976817|95.607194|
IBPA|20221104|SYA02|BMTR03ACN1|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP I TAHUN 2022 SERI A|100.837069|101.950000|102.037069|99.637069|
IBPA|20221104|SYA02|BMTR03ACN2|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP II TAHUN 2022 SERI A|99.921079|100.700000|101.121079|98.721079|
IBPA|20221104|SYA02|BMTR03BCN2|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP II TAHUN 2022 SERI B|100.559199|101.750000|102.159199|98.959199|
IBPA|20221104|SYA02|BNII02SBCN2|OBL SUB BKLJ II BANK MAYBANK INDONESIA THP II TH16|101.495166|101.500000|102.495166|100.495166|
IBPA|20221104|SYA02|BRPT01ACN1|OBLIGASI BERKELANJUTAN I BARITO PACIFIC TAHAP I TAHUN 2019 SERI A|100.543616|100.540000|101.743616|99.343616|
IBPA|20221104|SYA02|BRPT02ACN1|OBLIGASI BERKELANJUTAN II BARITO PACIFIC TAHAP I TAHUN 2021 SERI A|100.224557|101.790000|101.824557|98.624557|
IBPA|20221104|SYA02|EXCL01DCN2|OBLIGASI BERKELANJUTAN I XL AXIATA TAHAP II TAHUN 2019 SERI D|110.221337|110.221337|111.821337|108.621337|
IBPA|20221104|SYA02|EXCL02BCN1|OBLIGASI BERKELANJUTAN II XL AXIATA TAHAP I TAHUN 2022 SERI B|98.888555|98.890000|100.488555|97.288555|
IBPA|20221104|SYA02|EXCL02CCN1|OBLIGASI BERKELANJUTAN II XL AXIATA TAHAP I TAHUN 2022 SERI C|99.560231|99.560000|101.160231|97.960231|
IBPA|20221104|SYA02|FIFA04BCN2|OBLIGASI BERKELANJUTAN IV FEDERAL INTERNATIONAL FINANCE TAHAP II TAHUN 2020 SERI B|100.766577|100.770000|101.766577|99.766577|
IBPA|20221104|SYA02|FIFA05ACN2|OBLIGASI BERKELANJUTAN V FEDERAL INTERNATIONAL FINANCE TAHAP II TAHUN 2021 SERI A|100.006892|100.734400|101.006892|99.006892|
IBPA|20221104|SYA02|FIFA05BCN1|OBLIGASI BERKELANJUTAN V FEDERAL INTERNATIONAL FINANCE TAHAP I TAHUN 2021 SERI B|98.823544|98.820000|100.123544|97.523544|
IBPA|20221104|SYA02|FIFA05BCN2|OBLIGASI BERKELANJUTAN V FEDERAL INTERNATIONAL FINANCE TAHAP II TAHUN 2021 SERI B|96.570426|96.570000|97.870426|95.270426|
IBPA|20221104|SYA02|FR0042|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0042|111.946789|111.946789|112.206789|111.686789|
IBPA|20221104|SYA02|FR0046|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0046|102.466982|102.470000|102.666982|102.266982|
IBPA|20221104|SYA02|FR0047|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0047|111.742748|111.740000|112.002748|111.482748|
IBPA|20221104|SYA02|FR0050|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0050|126.709247|126.710000|127.009247|126.409247|
IBPA|20221104|SYA02|FR0052|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0052|117.535810|117.535810|117.835810|117.235810|
IBPA|20221104|SYA02|FR0054|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0054|112.483304|112.483304|112.783304|112.183304|
IBPA|20221104|SYA02|FR0056|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0056|103.971429|103.970000|104.231429|103.711429|
IBPA|20221104|SYA02|FR0059|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0059|99.039610|99.040000|99.299610|98.779610|
IBPA|20221104|SYA02|FR0063|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0063|100.131879|100.300000|100.331879|99.931879|
IBPA|20221104|SYA02|FR0064|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0064|94.703700|94.700000|94.963700|94.443700|
IBPA|20221104|SYA02|FR0065|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0065|92.882300|92.882300|93.182300|92.582300|
IBPA|20221104|SYA02|FR0067|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0067|112.446878|112.446878|112.746878|112.146878|
IBPA|20221104|SYA02|FR0068|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0068|105.525000|105.825000|105.825000|105.225000|
IBPA|20221104|SYA02|FR0070|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0070|102.185620|102.190000|102.410620|101.960620|
IBPA|20221104|SYA02|FR0072|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0072|104.800000|105.100000|105.100000|104.500000|
IBPA|20221104|SYA02|FR0073|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0073|107.700161|107.700000|108.000161|107.400161|
IBPA|20221104|SYA02|FR0074|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0074|99.720056|99.720000|100.020056|99.420056|
IBPA|20221104|SYA02|FR0075|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0075|99.434721|99.434721|99.734721|99.134721|
IBPA|20221104|SYA02|FR0077|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0077|101.970562|101.970562|102.195562|101.745562|
IBPA|20221104|SYA02|FR0078|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0078|104.316901|104.320000|104.616901|104.016901|
IBPA|20221104|SYA02|FR0080|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0080|99.514874|99.510000|99.814874|99.214874|
IBPA|20221104|SYA02|FR0082|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0082|97.433333|97.733300|97.733333|97.133333|
IBPA|20221104|SYA02|FR0083|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0083|99.091962|99.090000|99.391962|98.791962|
IBPA|20221104|SYA02|FR0084|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0084|100.658693|100.660000|100.918693|100.398693|
IBPA|20221104|SYA02|FR0086|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0086|95.370141|95.630000|95.630141|95.110141|
IBPA|20221104|SYA02|FR0087|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0087|93.885709|94.185000|94.185709|93.585709|
IBPA|20221104|SYA02|FR0090|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0090|92.532000|92.530000|92.792000|92.272000|
IBPA|20221104|SYA02|FR0091|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0091|92.800000|93.100000|93.100000|92.500000|
IBPA|20221104|SYA02|FR0095|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0095|95.535560|95.540000|95.795560|95.275560|
IBPA|20221104|SYA02|FR0096|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0096|95.800000|96.100000|96.100000|95.500000|
IBPA|20221104|SYA02|FR0097|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0097|96.511750|96.811000|96.811750|96.211750|
IBPA|20221104|SYA02|FR0098|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0098|96.718833|97.000000|97.018833|96.418833|
IBPA|20221104|SYA02|HEAL01ACN1|OBLIGASI BERKELANJUTAN I MEDIKALOKA HERMINA TAHAP I TAHUN 2020 SERI A|100.997767|101.980000|101.997767|99.997767|
IBPA|20221104|SYA02|IFR0006|SBSN SERI IFR0006|119.340844|119.340000|119.640844|119.040844|
IBPA|20221104|SYA02|IMFI04ACN2|OBLIGASI BERKELANJUTAN IV INDOMOBIL FINANCE INDONESIA TAHAP II TAHUN 2021 SERI A|100.023351|100.513100|101.223351|98.823351|
IBPA|20221104|SYA02|IMFI04ACN3|OBLIGASI BERKELANJUTAN IV INDOMOBIL FINANCE DENGAN TINGKAT BUNGA TETAP TAHAP III TAHUN 2022 SERI A|100.534156|101.700000|101.734156|99.334156|
IBPA|20221104|SYA02|IMFI04BCN2|OBLIGASI BERKELANJUTAN IV INDOMOBIL FINANCE INDONESIA TAHAP II TAHUN 2021 SERI B|95.930226|97.500000|97.530226|94.330226|
IBPA|20221104|SYA02|INKP01BCN1|OBLIGASI BERKELANJUTAN I INDAH KIAT PULP & PAPER TAHAP I TAHUN 2020 SERI B|101.568774|102.740000|102.768774|100.368774|
IBPA|20221104|SYA02|INKP01BCN2|OBLIGASI BERKELANJUTAN I INDAH KIAT PULP & PAPER TAHAP II TAHUN 2020 SERI B|102.353237|102.333400|103.553237|101.153237|
IBPA|20221104|SYA02|INKP01BCN3|OBLIGASI BERKELANJUTAN I INDAH KIAT PULP & PAPER TAHAP III TAHUN 2020 SERI B|102.512573|104.080000|104.112573|100.912573|
IBPA|20221104|SYA02|INKP01BCN4|OBLIGASI BERKELANJUTAN I INDAH KIAT PULP & PAPER TAHAP IV TAHUN 2021 SERI B|101.670021|103.240000|103.270021|100.070021|
IBPA|20221104|SYA02|INKP03ACN2|OBLIGASI BERKELANJUTAN III INDAH KIAT PULP & PAPER TAHAP II TAHUN 2022 SERI A|99.883218|101.000000|101.083218|98.683218|
IBPA|20221104|SYA02|ISAT02DCN3|OBL BKLJT II INDOSAT TAHAP III TAHUN 2018 SERI D|102.100592|102.100000|103.400592|100.800592|
IBPA|20221104|SYA02|ISAT03CCN1|OBLIGASI BERKELANJUTAN III INDOSAT TAHAP I TAHUN 2019 SERI C|103.641190|103.640000|104.941190|102.341190|
IBPA|20221104|SYA02|ISAT04ACN1|OBLIGASI BERKELANJUTAN IV INDOSAT TAHAP I TAHUN 2022 SERI A|100.069299|100.070000|101.369299|98.769299|
IBPA|20221104|SYA02|ISAT04BCN1|OBLIGASI BERKELANJUTAN IV INDOSAT TAHAP I TAHUN 2022 SERI B|100.358127|100.360000|101.958127|98.758127|
IBPA|20221104|SYA02|JSMR02ACN1|OBLIGASI BERKELANJUTAN II JASA MARGA TAHAP I TAHUN 2020 SERI A|101.001092|101.980000|102.001092|100.001092|
IBPA|20221104|SYA02|KEHA01SB|OBLIGASI SUBORDINASI IDR BANK KEB HANA I THN 2016|102.864990|102.860000|104.164990|101.564990|
IBPA|20221104|SYA02|LPPI01ACN1|OBLIGASI BERKELANJUTAN I LONTAR PAPYRUS PULP & PAPER INDUSTRY TAHAP I TAHUN 2021 SERI A|100.013068|101.130000|101.213068|98.813068|
IBPA|20221104|SYA02|LPPI01ACN2|OBLIGASI BERKELANJUTAN I LONTAR PAPYRUS PULP & PAPER INDUSTRY TAHAP II TAHUN 2022 SERI A|99.426164|100.580000|100.626164|98.226164|
IBPA|20221104|SYA02|LPPI01BCN2|OBLIGASI BERKELANJUTAN I LONTAR PAPYRUS PULP & PAPER INDUSTRY TAHAP II TAHUN 2022 SERI B|106.378976|107.820000|107.978976|104.778976|
IBPA|20221104|SYA02|MDKA01BCN1|OBLIGASI BERKELANJUTAN I MERDEKA COPPER GOLD TAHAP I TAHUN 2020 SERI B|102.487578|102.490000|103.687578|101.287578|
