SENDER|PRICE DATE|PROFIL MI|CODE BASE SEC|SEC DSC|IBPA PRICE|MI PRICE|UPPER PRICE|LOWER PRICE|REASON
IBPA|20221117|AAM01|SIMORA01ACN3|SUKUK IJARAH BERKELANJUTAN I MORATELINDO TAHAP III TAHUN 2020 SERI A|102.791044|102.791044|103.991044|101.591044|
IBPA|20221117|AAM01|SIMORA01BCN1|SUKUK IJARAH BERKELANJUTAN I MORATELINDO TAHAP I TAHUN 2019 SERI B|105.136629|105.136629|106.736629|103.536629|
IBPA|20221117|AAM01|SIMORA01BCN2|SUKUK IJARAH BERKELANJUTAN I MORATELINDO TAHAP II TAHUN 2020 SERI B|106.747732|106.747732|108.347732|105.147732|
IBPA|20221117|AAM01|SIMORA01BCN3|SUKUK IJARAH BERKELANJUTAN I MORATELINDO TAHAP III TAHUN 2020 SERI B|106.978851|106.978851|108.578851|105.378851|
IBPA|20221117|AAM01|SIPPLN02CCN2|SUKUK IJARAH BKLJT II PLN THP II TAHUN 2017 SERI C|104.429132|104.429132|106.029132|102.829132|
IBPA|20221117|AAM01|SIPPLN03ECN4|SUKUK IJARAH BERKELANJUTAN III PLN TAHAP IV TAHUN 2019 SERI E|113.809675|113.809675|115.409675|112.209675|
IBPA|20221117|AAM01|SIPPLN03ECN5|SUKUK IJARAH BERKELANJUTAN III PLN TAHAP V TAHUN 2019 SERI E|106.930877|106.930877|108.530877|105.330877|
IBPA|20221117|AAM01|SISGRO01BCN2|SUKUK IJARAH BERKELANJUTAN I SAMPOERNA AGRO TAHAP II TAHUN 2021 SERI B|103.846459|103.846459|105.846459|101.846459|
IBPA|20221117|AAM01|SMBRIS01SB|SUK MDRBH SUBORDINASI I BANK BRISYARIAH TAHUN 2016|101.780957|101.780957|102.980957|100.580957|
IBPA|20221117|AAM01|SMGR01ACN2|OBLIGASI BERKELANJUTAN I SEMEN INDONESIA TAHAP II TAHUN 2019 SERI A|103.560736|103.560736|104.860736|102.260736|
IBPA|20221117|AAM01|SMLPPI01B|SUKUK MUDHARABAH LONTAR PAPYRUS PULP & PAPER INDUSTRY I TAHUN 2018 SERI B|102.874733|102.874733|104.074733|101.674733|
IBPA|20221117|AAM01|SMMA01BCN2|OBLIGASI BERKELANJUTAN I SINAR MAS MULTIARTHA TAHAP II TAHUN 2020 SERI B|105.876741|105.876741|107.176741|104.576741|
IBPA|20221117|AAM01|SMPIDL01A23|SUKUK MUDHARABAH I PINDO DELI PULP AND PAPER MILLS TAHUN 2022 SERI A|100.391910|100.014310|101.591910|99.191910|
IBPA|20221117|AAM01|SMPTHK01CCN1|SUKUK MUDHARABAH BERKELANJUTAN I HUTAMA KARYA TAHAP I TAHUN 2021 SERI C|103.717683|103.717683|105.317683|102.117683|
IBPA|20221117|AAM01|SMWIKA02CCN1|SUKUK MUDHARABAH BERKELANJUTAN II WIJAYA KARYA TAHAP I TAHUN 2021 SERI C|98.953948|98.953948|100.953948|96.953948|
IBPA|20221117|AAM01|WOOD01BCN1|OBLIGASI BERKELANJUTAN I INTEGRA INDOCABINET TAHAP I TAHUN 2021 SERI B|102.584388|102.584388|104.184388|100.984388|
IBPA|20221117|GAMA2|ADCP01B|OBLIGASI I ADHI COMMUTER PROPERTI TAHUN 2021 SERI B|100.288525|102.288525|102.288525|98.288525|
IBPA|20221117|GAMA2|ADCP02A|OBLIGASI II ADHI COMMUTER PROPERTI TAHUN 2022 SERI A|100.242304|101.742304|101.742304|98.742304|
IBPA|20221117|GAMA2|ADCP02B|OBLIGASI II ADHI COMMUTER PROPERTI TAHUN 2022 SERI B|99.451741|101.451741|101.451741|97.451741|
IBPA|20221117|GAMA2|ADHI02BCN2|OBLIGASI BERKELANJUTAN II ADHI KARYA TAHAP II TAHUN 2019 SERI B|100.912076|102.512076|102.512076|99.312076|
IBPA|20221117|GAMA2|ADHI03ACN3|OBLIGASI BERKELANJUTAN III ADHI KARYA TAHAP III TAHUN 2022 SERI A|97.200835|98.800835|98.800835|95.600835|
IBPA|20221117|GAMA2|ADHI03BCN2|OBLIGASI BERKELANJUTAN III ADHI KARYA TAHAP II TAHUN 2021 SERI B|100.415207|102.015207|102.015207|98.815207|
IBPA|20221117|GAMA2|ADHI03CN1|OBLIGASI BERKELANJUTAN III ADHI KARYA TAHAP I TAHUN 2020|101.154209|102.754209|102.754209|99.554209|
IBPA|20221117|GAMA2|ADMF04CCN4|OBLIGASI BERKELANJUTAN IV ADIRA FINANCE TAHAP IV TAHUN 2019 SERI C|103.656902|102.356902|104.956902|102.356902|
IBPA|20221117|GAMA2|ADMF04DCN2|OBL BKLJT IV ADIRA FINANCE THP II TH 2018 SERI D|100.913651|101.913651|101.913651|99.913651|
IBPA|20221117|GAMA2|ADMF04ECN3|OBLIGASI BERKELANJUTAN IV ADIRA FINANCE TAHAP III TAHUN 2018 SERI E|102.777276|103.777276|103.777276|101.777276|
IBPA|20221117|GAMA2|ADMF05BCN1|OBLIGASI BERKELANJUTAN V ADIRA FINANCE TAHAP I TAHUN 2020 SERI B|101.491932|102.491932|102.491932|100.491932|
IBPA|20221117|GAMA2|ADMF05BCN2|OBLIGASI BERKELANJUTAN V ADIRA FINANCE TAHAP II TAHUN 2021 SERI B|97.875712|99.175712|99.175712|96.575712|
IBPA|20221117|GAMA2|ADMF05BCN3|OBLIGASI BERKELANJUTAN V ADIRA FINANCE TAHAP III TAHUN 2022 SERI B|99.243483|100.543483|100.543483|97.943483|
IBPA|20221117|GAMA2|AGII02ACN4|OBLIGASI BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP IV TAHUN 2021 SERI A|98.857257|100.457257|100.457257|97.257257|
IBPA|20221117|GAMA2|AGII02BCN3|OBLIGASI BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP III TAHUN 2021 SERI B|101.047386|102.647386|102.647386|99.447386|
IBPA|20221117|GAMA2|AGII02CCN3|OBLIGASI BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP III TAHUN 2021 SERI C|105.657386|105.657386|107.657386|103.657386|
IBPA|20221117|GAMA2|APAI01ACN1|OBLIGASI BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI A|99.456848|99.456848|100.756848|98.156848|
IBPA|20221117|GAMA2|APAI01BCN1|OBLIGASI BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI B|98.695604|100.295604|100.295604|97.095604|
IBPA|20221117|GAMA2|APIA01B|OBLIGASI I ANGKASA PURA II TAHUN 2016 SERI B|101.871645|102.871645|102.871645|100.871645|
IBPA|20221117|GAMA2|ASDF04BCN4|OBLIGASI BERKELANJUTAN IV ASTRA SEDAYA FINANCE TAHAP IV TAHUN 2020 SERI B|100.773976|101.773976|101.773976|99.773976|
IBPA|20221117|GAMA2|ASDF05ACN4|OBLIGASI BERKELANJUTAN V ASTRA SEDAYA FINANCE TAHAP IV TAHUN 2022 SERI A|99.484778|100.484778|100.484778|98.484778|
IBPA|20221117|GAMA2|ASDF05BCN2|OBLIGASI BERKELANJUTAN V ASTRA SEDAYA FINANCE TAHAP II TAHUN 2021 SERI B|101.486044|102.786044|102.786044|100.186044|
IBPA|20221117|GAMA2|ASDF05BCN3|OBLIGASI BERKELANJUTAN V ASTRA SEDAYA FINANCE TAHAP III TAHUN 2021 SERI B|98.512974|99.812974|99.812974|97.212974|
IBPA|20221117|GAMA2|ASDF05BCN4|OBLIGASI BERKELANJUTAN V ASTRA SEDAYA FINANCE TAHAP IV TAHUN 2022 SERI B|101.298100|102.598100|102.598100|99.998100|
IBPA|20221117|GAMA2|BAFI01BCN3|OBLIGASI BERKELANJUTAN I BUSSAN AUTO FINANCE TAHAP III TAHUN 2021 SERI B|100.661747|101.961747|101.961747|99.361747|
IBPA|20221117|GAMA2|BAFI01CN4|OBLIGASI BERKELANJUTAN I BUSSAN AUTO FINANCE TAHAP IV TAHUN 2021|99.304542|100.604542|100.604542|98.004542|
IBPA|20221117|GAMA2|BAFI01CN5|OBLIGASI BERKELANJUTAN I BUSSAN AUTO FINANCE TAHAP V TAHUN 2022|105.974603|107.274603|107.274603|104.674603|
IBPA|20221117|GAMA2|BAFI02ACN1|OBLIGASI BERKELANJUTAN II BUSSAN AUTO FINANCE TAHAP I TAHUN 2022 SERI A|99.066381|100.066381|100.066381|98.066381|
IBPA|20221117|GAMA2|BBKP02SBCN2|OBL SUB BKLJT II BANK BUKOPIN TAHAP II TAHUN 2017|104.684497|104.684497|105.984497|103.384497|
IBPA|20221117|GAMA2|BBNI01AGN|OBLIGASI BERWAWASAN LINGKUNGAN (GREEN BOND) I PT BANK NEGARA INDONESIA (PERSERO) TBK THN 2022 SERI A|99.716220|101.016220|101.016220|98.416220|
IBPA|20221117|GAMA2|BBRI01AGNCN1|OBLIGASI BERWAWASAN LINGKUNGAN BERKELANJUTAN I BANK BRI TAHAP I TAHUN 2022 SERI A|98.990576|99.990576|99.990576|97.990576|
IBPA|20221117|GAMA2|BBRI02ACN4|OBL BKLJT II BANK BRI TAHAP IV TAHUN 2018 SERI A|100.533837|101.533837|101.533837|99.533837|
IBPA|20221117|GAMA2|BBRI02BCN4|OBL BKLJT II BANK BRI TAHAP IV TAHUN 2018 SERI B|99.747050|101.047050|101.047050|98.447050|
IBPA|20221117|GAMA2|BBRI02DCN2|OBL BKLJT II BANK BRI TAHAP II TAHUN 2017 SERI D|104.977375|104.977375|106.577375|103.377375|
IBPA|20221117|GAMA2|BBRI03CCN1|OBLIGASI BERKELANJUTAN III BANK BRI TAHAP I TAHUN 2019 SERI C|102.681209|103.981209|103.981209|101.381209|
IBPA|20221117|GAMA2|BBTN01CN2|OBL BERKELANJUTAN I BANK BTN TAHAP II TAHUN 2013|101.083226|102.083226|102.083226|100.083226|
IBPA|20221117|GAMA2|BCAP02CN1|OBL BKLJT II MNC KAPITAL INDONESIA THP I TH 2018|101.122586|102.622586|102.622586|99.622586|
IBPA|20221117|GAMA2|BCOM01|OBLIGASI I BANK COMMONWEALTH TAHUN 2020|102.680480|103.680480|103.680480|101.680480|
IBPA|20221117|GAMA2|BEXI03BCN6|OBL BKLJT INDONESIA EXIMBANK III THP VI TH18 SR B|100.520352|101.520352|101.520352|99.520352|
IBPA|20221117|GAMA2|BEXI03CCN5|OBL BKLJT INDONESIA EXIMBANK III THP V TH17 SR C|102.397126|101.097126|103.697126|101.097126|
IBPA|20221117|GAMA2|BEXI03DCN3|OBL BKLJT INDONESIA EXIMBANK III THP III TH16 SR D|102.321352|103.621352|103.621352|101.021352|
IBPA|20221117|GAMA2|BEXI04CCN4|OBLIGASI BERKELANJUTAN INDONESIA EXIMBANK IV TAHAP IV TAHUN 2019 SERI C|103.170773|104.470773|104.470773|101.870773|
IBPA|20221117|GAMA2|BEXI04CCN5|OBLIGASI BERKELANJUTAN INDONESIA EXIMBANK IV TAHAP V TAHUN 2019 SERI C|103.057501|104.357501|104.357501|101.757501|
IBPA|20221117|GAMA2|BEXI04DCN2|OBLIGASI BERKELANJUTAN INDONESIA EXIMBANK IV TAHAP II TAHUN 2018 SERI D|103.954306|105.254306|105.254306|102.654306|
IBPA|20221117|GAMA2|BFIN05BCN2|OBLIGASI BERKELANJUTAN V BFI FINANCE INDONESIA TAHAP II TAHUN 2021 SERI B|99.494232|100.694232|100.694232|98.294232|
IBPA|20221117|GAMA2|BIIF03CN1|OBLIGASI BERKELANJUTAN III MAYBANK FINANCE TAHAP I TAHUN 2021|99.462415|100.762415|100.762415|98.162415|
IBPA|20221117|GAMA2|BIIF03CN2|OBLIGASI BERKELANJUTAN III MAYBANK FINANCE TAHAP II TAHUN 2022|105.097198|106.397198|106.397198|103.797198|
IBPA|20221117|GAMA2|BJBR01BCN1|OBLIGASI BKLJT I BANK BJB THP I TAHUN 2017 SERI B|100.178237|101.178237|101.178237|99.178237|
IBPA|20221117|GAMA2|BJTG01SB|OBLIGASI SUBORDINASI I BANK JATENG TAHUN 2015|100.473403|101.673403|101.673403|99.273403|
IBPA|20221117|GAMA2|BMLK02C|OBLIGASI II BANK MALUKU MALUT TAHUN 2017 SERI C|100.204708|101.404708|101.404708|99.004708|
IBPA|20221117|GAMA2|BMRI01BCN1|OBL BKLJT I BANK MANDIRI TAHAP I TAHUN 2016 SERI B|102.206313|103.206313|103.206313|101.206313|
IBPA|20221117|GAMA2|BMRI01BCN2|OBL BKLJT I BANK MANDIRI THP II TAHUN 2017 SERI B|102.642578|103.942578|103.942578|101.342578|
IBPA|20221117|GAMA2|BMRI01CCN1|OBL BKLJT I BANK MANDIRI TAHAP I TAHUN 2016 SERI C|105.123818|106.723818|106.723818|103.523818|
IBPA|20221117|GAMA2|BMRI01CN3|OBLIGASI BERKELANJUTAN I BANK MANDIRI TAHAP III TAHUN 2018|102.566548|103.566548|103.566548|101.566548|
IBPA|20221117|GAMA2|BMRI02ACN1|OBLIGASI BERKELANJUTAN II BANK MANDIRI TAHAP I TAHUN 2020 SERI A|101.158678|102.458678|102.458678|99.858678|
IBPA|20221117|GAMA2|BMTP01ACN1|OBLIGASI BERKELANJUTAN I BANK MANDIRI TASPEN TAHAP I TAHUN 2019 SERI A|100.080515|101.080515|101.080515|99.080515|
IBPA|20221117|GAMA2|BMTR01CCN1|OBL BKLJT I GLOBAL MEDIACOM THP I TH 2017 SERI C|106.072735|107.672735|107.672735|104.472735|
IBPA|20221117|GAMA2|BMTR02BCN1|OBLIGASI BERKELANJUTAN II GLOBAL MEDIACOM TAHAP I TAHUN 2020 SERI B|103.251816|104.451816|104.451816|102.051816|
IBPA|20221117|GAMA2|BMTR03ACN1|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP I TAHUN 2022 SERI A|101.070463|102.270463|102.270463|99.870463|
IBPA|20221117|GAMA2|BMTR03ACN2|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP II TAHUN 2022 SERI A|100.257776|101.457776|101.457776|99.057776|
IBPA|20221117|GAMA2|BMTR03BCN1|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP I TAHUN 2022 SERI B|103.663770|102.063770|105.263770|102.063770|
IBPA|20221117|GAMA2|BMTR03BCN2|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP II TAHUN 2022 SERI B|103.508181|105.108181|105.108181|101.908181|
IBPA|20221117|GAMA2|BNGA03BCN1|OBLIGASI BERKELANJUTAN III BANK CIMB NIAGA TAHAP I TAHUN 2019 SERI B|100.311467|101.311467|101.311467|99.311467|
IBPA|20221117|GAMA2|BNII02CN2|OBL BKLJT II BANK MAYBANK INDONESIA THP II TH 2018|100.846450|101.846450|101.846450|99.846450|
IBPA|20221117|GAMA2|BNII02SBCN2|OBL SUB BKLJ II BANK MAYBANK INDONESIA THP II TH16|101.610546|101.610546|102.610546|100.610546|
IBPA|20221117|GAMA2|BNII04ACN1|OBLIGASI BERKELANJUTAN IV BANK MAYBANK INDONESIA TAHAP I TAHUN 2022 SERI A|98.848859|99.848859|99.848859|97.848859|
IBPA|20221117|GAMA2|BRPT02ACN1|OBLIGASI BERKELANJUTAN II BARITO PACIFIC TAHAP I TAHUN 2021 SERI A|100.507177|102.107177|102.107177|98.907177|
IBPA|20221117|GAMA2|BRPT02ACN2|OBLIGASI BERKELANJUTAN II BARITO PACIFIC TAHAP II TAHUN 2022 SERI A|100.308476|101.908476|101.908476|98.708476|
IBPA|20221117|GAMA2|BSDE03ACN1|OBLIGASI BERKELANJUTAN III BUMI SERPONG DAMAI TAHAP I TAHUN 2022 SERI A|99.957672|101.257672|101.257672|98.657672|
IBPA|20221117|GAMA2|BTPN04ACN1|OBLIGASI BERKELANJUTAN IV BANK BTPN TAHAP I TAHUN 2019 SERI A|100.093461|101.093461|101.093461|99.093461|
IBPA|20221117|GAMA2|BUMI01CB|OBLIGASI WAJIB KONVERSI BUMI TAHUN 2017||50.000000|||
IBPA|20221117|GAMA2|BVIC01BCN2|OBLIGASI BKLJ I BANK VICTORIA THP II TH2018 SERI B|101.451491|102.651491|102.651491|100.251491|
IBPA|20221117|GAMA2|BVIC01SBCN2|OBL SUB BKLJT I BANK VICTORIA TAHAP II TAHUN 2018|99.420621|101.420621|101.420621|97.420621|
IBPA|20221117|GAMA2|BVIC02SBCN1|OBLIGASI SUBORDINASI BERKELANJUTAN II BANK VICTORIA TAHAP I TAHUN 2019|100.577206|103.077206|103.077206|98.077206|
IBPA|20221117|GAMA2|BVIC02SBCN2|OBLIGASI SUBORDINASI BERKELANJUTAN II BANK VICTORIA TAHAP II TAHUN 2019|98.973559|101.473559|101.473559|96.473559|
IBPA|20221117|GAMA2|DART03CN1|OBLIGASI BERKELANJUTAN III DUTA ANGGADA REALTY TAHAP I TAHUN 2022|101.742227|103.742227|103.742227|99.742227|
IBPA|20221117|GAMA2|FIFA05ACN3|OBLIGASI BERKELANJUTAN V FEDERAL INTERNATIONAL FINANCE TAHAP III TAHUN 2022 SERI A|99.632695|100.632695|100.632695|98.632695|
IBPA|20221117|GAMA2|FIFA05BCN1|OBLIGASI BERKELANJUTAN V FEDERAL INTERNATIONAL FINANCE TAHAP I TAHUN 2021 SERI B|99.844859|101.144859|101.144859|98.544859|
IBPA|20221117|GAMA2|FR0039|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0039|104.466400|104.666400|104.666400|104.266400|
IBPA|20221117|GAMA2|FR0040|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0040|110.681011|110.906011|110.906011|110.456011|
IBPA|20221117|GAMA2|FR0044|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0044|105.486000|105.711000|105.711000|105.261000|
IBPA|20221117|GAMA2|FR0045|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0045|120.903742|120.903742|121.204947|120.602536|
IBPA|20221117|GAMA2|FR0046|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0046|102.625664|102.825664|102.825664|102.425664|
IBPA|20221117|GAMA2|FR0047|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0047|112.833845|113.093845|113.093845|112.573845|
IBPA|20221117|GAMA2|FR0050|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0050|127.331500|127.632705|127.632705|127.030295|
IBPA|20221117|GAMA2|FR0054|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0054|114.213842|114.513842|114.513842|113.913842|
IBPA|20221117|GAMA2|FR0056|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0056|105.051143|105.311143|105.311143|104.791143|
IBPA|20221117|GAMA2|FR0058|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0058|106.487904|106.787904|106.787904|106.187904|
IBPA|20221117|GAMA2|FR0059|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0059|100.516522|100.776522|100.776522|100.256522|
IBPA|20221117|GAMA2|FR0062|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0062|89.338000|89.639205|89.639205|89.036795|
IBPA|20221117|GAMA2|FR0063|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0063|100.270968|100.470968|100.470968|100.070968|
IBPA|20221117|GAMA2|FR0064|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0064|95.855696|95.855696|96.115696|95.595696|
IBPA|20221117|GAMA2|FR0065|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0065|94.946085|95.247290|95.247290|94.644879|
IBPA|20221117|GAMA2|FR0068|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0068|107.177444|107.478650|107.478650|106.876239|
IBPA|20221117|GAMA2|FR0070|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0070|102.733289|102.958289|102.958289|102.508289|
IBPA|20221117|GAMA2|FR0071|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0071|109.756000|110.056000|110.056000|109.456000|
IBPA|20221117|GAMA2|FR0072|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0072|106.960429|107.261634|107.261634|106.659223|
IBPA|20221117|GAMA2|FR0073|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0073|109.391953|109.391953|109.691953|109.091953|
IBPA|20221117|GAMA2|FR0074|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0074|102.172000|102.472000|102.472000|101.872000|
IBPA|20221117|GAMA2|FR0075|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0075|101.300500|101.601705|101.601705|100.999295|
IBPA|20221117|GAMA2|FR0076|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0076|99.529800|99.831005|99.831005|99.228595|
