SENDER|PRICE DATE|PROFIL MI|CODE BASE SEC|SEC DSC|IBPA PRICE|MI PRICE|UPPER PRICE|LOWER PRICE|REASON
IBPA|20221118|AAM01|IFR0006|SBSN SERI IFR0006|120.411383|120.411383|120.711383|120.111383|
IBPA|20221118|AAM01|INKP01BCN3|OBLIGASI BERKELANJUTAN I INDAH KIAT PULP & PAPER TAHAP III TAHUN 2020 SERI B|102.877841|102.877841|104.477841|101.277841|
IBPA|20221118|AAM01|INKP02ACN2|OBLIGASI BERKELANJUTAN II INDAH KIAT PULP & PAPER TAHAP II TAHUN 2021 SERI A|100.047085|100.000000|101.247085|98.847085|
IBPA|20221118|AAM01|INKP02ACN3|OBLIGASI BERKELANJUTAN II INDAH KIAT PULP & PAPER TAHAP III TAHUN 2022 SERI A|99.914459|100.000000|101.114459|98.714459|
IBPA|20221118|AAM01|INKP02BCN1|OBLIGASI BERKELANJUTAN II INDAH KIAT PULP & PAPER TAHAP I TAHUN 2021 SERI B|101.930868|102.100000|103.530868|100.330868|
IBPA|20221118|AAM01|LPPI01ACN2|OBLIGASI BERKELANJUTAN I LONTAR PAPYRUS PULP & PAPER INDUSTRY TAHAP II TAHUN 2022 SERI A|99.577567|100.000000|100.777567|98.377567|
IBPA|20221118|AAM01|MDKA03ACN1|OBLIGASI BERKELANJUTAN III MERDEKA COPPER GOLD TAHAP I TAHUN 2022 SERI A|100.625404|100.158106|101.825404|99.425404|
IBPA|20221118|AAM01|OPPM02A|OBLIGASI OKI PULP & PAPER MILLS II TAHUN 2022 SERI A|101.110036|100.576165|102.310036|99.910036|
IBPA|20221118|AAM01|OPPM11XXMF|MTN OKI PULP & PAPER MILLS XI TAHUN 2021||100.000000|||
IBPA|20221118|AAM01|OPPM12XXMF|MTN OKI PULP & PAPER MILLS XII TAHUN 2020||100.000000|||
IBPA|20221118|AAM01|OTMA03C|OBLIGASI III OTO MULTIARTHA TAHUN 2019 SERI C|103.527375|103.527375|104.827375|102.227375|
IBPA|20221118|AAM01|PBS004|SBSN SERI PBS004|95.816958|95.816958|96.116958|95.516958|
IBPA|20221118|AAM01|PBS005|SBSN SERI PBS005|99.775028|99.775028|100.075028|99.475028|
IBPA|20221118|AAM01|PBS011|SBSN SERI PBS011|102.099013|102.099013|102.299013|101.899013|
IBPA|20221118|AAM01|PBS012|SBSN SERI PBS012|113.208287|113.208287|113.508287|112.908287|
IBPA|20221118|AAM01|PBS015|SBSN SERI PBS015|109.768399|109.768399|110.068399|109.468399|
IBPA|20221118|AAM01|PBS019|SBSN SERI PBS019|102.096687|102.096687|102.296687|101.896687|
IBPA|20221118|AAM01|PBS022|SBSN SERI PBS022|110.890568|110.890568|111.190568|110.590568|
IBPA|20221118|AAM01|PBS025|SBSN SERI PBS025|108.160655|108.160655|108.460655|107.860655|
IBPA|20221118|AAM01|PBS027|SBSN SERI PBS027|100.484490|100.484490|100.684490|100.284490|
IBPA|20221118|AAM01|PBS029|SBSN SERI PBS029|90.661533|90.661533|90.961533|90.361533|
IBPA|20221118|AAM01|SIAGII02CCN3|SUKUK IJARAH BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP III TAHUN 2021 SERI C|105.763899|105.763899|107.763899|103.763899|
IBPA|20221118|AAM01|SIBMTR03ACN1|SUKUK IJARAH BERKELANJUTAN III GLOBAL MEDIACOM TAHAP I TAHUN 2022 SERI A|100.617557|100.000000|101.817557|99.417557|
IBPA|20221118|AAM01|SIEXCL02ECN1|SUKUK IJARAH BERKELANJUTAN II XL AXIATA TAHAP I TAHUN 2018 SERI E|112.622029|112.622029|114.222029|111.022029|
IBPA|20221118|AAM01|SIISAT01ECN2|SUKUK IJARAH BKLJT I INDOSAT THP II TH 2015 SERI E|107.644671|107.644671|108.944671|106.344671|
IBPA|20221118|AAM01|SIMORA01ACN3|SUKUK IJARAH BERKELANJUTAN I MORATELINDO TAHAP III TAHUN 2020 SERI A|102.708242|102.708242|103.908242|101.508242|
IBPA|20221118|AAM01|SIMORA01BCN1|SUKUK IJARAH BERKELANJUTAN I MORATELINDO TAHAP I TAHUN 2019 SERI B|105.086935|105.086935|106.686935|103.486935|
IBPA|20221118|AAM01|SIMORA01BCN2|SUKUK IJARAH BERKELANJUTAN I MORATELINDO TAHAP II TAHUN 2020 SERI B|106.807872|106.807872|108.407872|105.207872|
IBPA|20221118|AAM01|SIMORA01BCN3|SUKUK IJARAH BERKELANJUTAN I MORATELINDO TAHAP III TAHUN 2020 SERI B|107.053837|107.053837|108.653837|105.453837|
IBPA|20221118|AAM01|SIPPLN02CCN2|SUKUK IJARAH BKLJT II PLN THP II TAHUN 2017 SERI C|104.474351|104.474351|106.074351|102.874351|
IBPA|20221118|AAM01|SIPPLN03ECN4|SUKUK IJARAH BERKELANJUTAN III PLN TAHAP IV TAHUN 2019 SERI E|113.951420|113.951420|115.551420|112.351420|
IBPA|20221118|AAM01|SIPPLN03ECN5|SUKUK IJARAH BERKELANJUTAN III PLN TAHAP V TAHUN 2019 SERI E|107.062647|107.062647|108.662647|105.462647|
IBPA|20221118|AAM01|SISGRO01BCN2|SUKUK IJARAH BERKELANJUTAN I SAMPOERNA AGRO TAHAP II TAHUN 2021 SERI B|103.954977|103.954977|105.954977|101.954977|
IBPA|20221118|AAM01|SMBRIS01SB|SUK MDRBH SUBORDINASI I BANK BRISYARIAH TAHUN 2016|101.701679|101.701679|102.901679|100.501679|
IBPA|20221118|AAM01|SMGR01ACN2|OBLIGASI BERKELANJUTAN I SEMEN INDONESIA TAHAP II TAHUN 2019 SERI A|103.503336|103.503336|104.803336|102.203336|
IBPA|20221118|AAM01|SMLPPI01B|SUKUK MUDHARABAH LONTAR PAPYRUS PULP & PAPER INDUSTRY I TAHUN 2018 SERI B|102.789152|102.789152|103.989152|101.589152|
IBPA|20221118|AAM01|SMMA01BCN2|OBLIGASI BERKELANJUTAN I SINAR MAS MULTIARTHA TAHAP II TAHUN 2020 SERI B|105.965113|105.965113|107.265113|104.665113|
IBPA|20221118|AAM01|SMPIDL01A23|SUKUK MUDHARABAH I PINDO DELI PULP AND PAPER MILLS TAHUN 2022 SERI A|100.320383|100.014253|101.520383|99.120383|
IBPA|20221118|AAM01|SMPTHK01CCN1|SUKUK MUDHARABAH BERKELANJUTAN I HUTAMA KARYA TAHAP I TAHUN 2021 SERI C|103.806512|103.806512|105.406512|102.206512|
IBPA|20221118|AAM01|SMWIKA02CCN1|SUKUK MUDHARABAH BERKELANJUTAN II WIJAYA KARYA TAHAP I TAHUN 2021 SERI C|99.050786|99.050786|101.050786|97.050786|
IBPA|20221118|AAM01|WOOD01BCN1|OBLIGASI BERKELANJUTAN I INTEGRA INDOCABINET TAHAP I TAHUN 2021 SERI B|102.518122|102.518122|104.118122|100.918122|
IBPA|20221118|GAMA2|ADCP01B|OBLIGASI I ADHI COMMUTER PROPERTI TAHUN 2021 SERI B|100.238414|100.238414|102.238414|98.238414|
IBPA|20221118|GAMA2|ADCP02A|OBLIGASI II ADHI COMMUTER PROPERTI TAHUN 2022 SERI A|100.183765|100.183765|101.683765|98.683765|
IBPA|20221118|GAMA2|ADCP02B|OBLIGASI II ADHI COMMUTER PROPERTI TAHUN 2022 SERI B|99.498069|99.498069|101.498069|97.498069|
IBPA|20221118|GAMA2|ADHI02BCN2|OBLIGASI BERKELANJUTAN II ADHI KARYA TAHAP II TAHUN 2019 SERI B|100.866302|100.866302|102.466302|99.266302|
IBPA|20221118|GAMA2|ADHI03ACN3|OBLIGASI BERKELANJUTAN III ADHI KARYA TAHAP III TAHUN 2022 SERI A|97.248566|97.248566|98.848566|95.648566|
IBPA|20221118|GAMA2|ADHI03BCN2|OBLIGASI BERKELANJUTAN III ADHI KARYA TAHAP II TAHUN 2021 SERI B|100.386967|100.386967|101.986967|98.786967|
IBPA|20221118|GAMA2|ADHI03CN1|OBLIGASI BERKELANJUTAN III ADHI KARYA TAHAP I TAHUN 2020|101.200000|101.200000|102.800000|99.600000|
IBPA|20221118|GAMA2|ADMF04CCN4|OBLIGASI BERKELANJUTAN IV ADIRA FINANCE TAHAP IV TAHUN 2019 SERI C|103.575284|103.575284|104.875284|102.275284|
IBPA|20221118|GAMA2|ADMF04DCN2|OBL BKLJT IV ADIRA FINANCE THP II TH 2018 SERI D|100.865216|100.865216|101.865216|99.865216|
IBPA|20221118|GAMA2|ADMF04ECN3|OBLIGASI BERKELANJUTAN IV ADIRA FINANCE TAHAP III TAHUN 2018 SERI E|102.693016|102.693016|103.693016|101.693016|
IBPA|20221118|GAMA2|ADMF05BCN1|OBLIGASI BERKELANJUTAN V ADIRA FINANCE TAHAP I TAHUN 2020 SERI B|101.419117|101.419117|102.419117|100.419117|
IBPA|20221118|GAMA2|ADMF05BCN2|OBLIGASI BERKELANJUTAN V ADIRA FINANCE TAHAP II TAHUN 2021 SERI B|97.842566|97.842566|99.142566|96.542566|
IBPA|20221118|GAMA2|ADMF05BCN3|OBLIGASI BERKELANJUTAN V ADIRA FINANCE TAHAP III TAHUN 2022 SERI B|99.012487|99.012487|100.312487|97.712487|
IBPA|20221118|GAMA2|AGII02ACN4|OBLIGASI BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP IV TAHUN 2021 SERI A|98.856250|98.856250|100.456250|97.256250|
IBPA|20221118|GAMA2|AGII02BCN3|OBLIGASI BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP III TAHUN 2021 SERI B|101.005027|101.005027|102.605027|99.405027|
IBPA|20221118|GAMA2|AGII02CCN3|OBLIGASI BERKELANJUTAN II ANEKA GAS INDUSTRI TAHAP III TAHUN 2021 SERI C|105.763899|105.763899|107.763899|103.763899|
IBPA|20221118|GAMA2|APAI01ACN1|OBLIGASI BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI A|99.435856|99.435856|100.735856|98.135856|
IBPA|20221118|GAMA2|APAI01BCN1|OBLIGASI BERKELANJUTAN I ANGKASA PURA I TAHAP I TAHUN 2021 SERI B|98.823524|98.823524|100.423524|97.223524|
IBPA|20221118|GAMA2|APIA01B|OBLIGASI I ANGKASA PURA II TAHUN 2016 SERI B|101.797657|101.797657|102.797657|100.797657|
IBPA|20221118|GAMA2|ASDF04BCN4|OBLIGASI BERKELANJUTAN IV ASTRA SEDAYA FINANCE TAHAP IV TAHUN 2020 SERI B|100.724371|101.724371|101.724371|99.724371|
IBPA|20221118|GAMA2|ASDF05ACN4|OBLIGASI BERKELANJUTAN V ASTRA SEDAYA FINANCE TAHAP IV TAHUN 2022 SERI A|99.444751|99.444751|100.444751|98.444751|
IBPA|20221118|GAMA2|ASDF05BCN2|OBLIGASI BERKELANJUTAN V ASTRA SEDAYA FINANCE TAHAP II TAHUN 2021 SERI B|101.422924|101.422924|102.722924|100.122924|
IBPA|20221118|GAMA2|ASDF05BCN3|OBLIGASI BERKELANJUTAN V ASTRA SEDAYA FINANCE TAHAP III TAHUN 2021 SERI B|98.502735|99.802735|99.802735|97.202735|
IBPA|20221118|GAMA2|ASDF05BCN4|OBLIGASI BERKELANJUTAN V ASTRA SEDAYA FINANCE TAHAP IV TAHUN 2022 SERI B|101.328816|102.628816|102.628816|100.028816|
IBPA|20221118|GAMA2|BAFI01BCN3|OBLIGASI BERKELANJUTAN I BUSSAN AUTO FINANCE TAHAP III TAHUN 2021 SERI B|100.641509|101.941509|101.941509|99.341509|
IBPA|20221118|GAMA2|BAFI01CN4|OBLIGASI BERKELANJUTAN I BUSSAN AUTO FINANCE TAHAP IV TAHUN 2021|99.308750|100.608750|100.608750|98.008750|
IBPA|20221118|GAMA2|BAFI01CN5|OBLIGASI BERKELANJUTAN I BUSSAN AUTO FINANCE TAHAP V TAHUN 2022|106.000008|107.300008|107.300008|104.700008|
IBPA|20221118|GAMA2|BAFI02ACN1|OBLIGASI BERKELANJUTAN II BUSSAN AUTO FINANCE TAHAP I TAHUN 2022 SERI A|99.003676|99.003676|100.003676|98.003676|
IBPA|20221118|GAMA2|BBKP02SBCN2|OBL SUB BKLJT II BANK BUKOPIN TAHAP II TAHUN 2017|104.608191|104.608191|105.908191|103.308191|
IBPA|20221118|GAMA2|BBNI01AGN|OBLIGASI BERWAWASAN LINGKUNGAN (GREEN BOND) I PT BANK NEGARA INDONESIA (PERSERO) TBK THN 2022 SERI A|99.772683|99.772683|101.072683|98.472683|
IBPA|20221118|GAMA2|BBRI01AGNCN1|OBLIGASI BERWAWASAN LINGKUNGAN BERKELANJUTAN I BANK BRI TAHAP I TAHUN 2022 SERI A|98.924082|99.924082|99.924082|97.924082|
IBPA|20221118|GAMA2|BBRI02ACN4|OBL BKLJT II BANK BRI TAHAP IV TAHUN 2018 SERI A|100.496780|101.496780|101.496780|99.496780|
IBPA|20221118|GAMA2|BBRI02BCN4|OBL BKLJT II BANK BRI TAHAP IV TAHUN 2018 SERI B|99.771736|101.071736|101.071736|98.471736|
IBPA|20221118|GAMA2|BBRI02DCN2|OBL BKLJT II BANK BRI TAHAP II TAHUN 2017 SERI D|105.111609|105.111609|106.711609|103.511609|
IBPA|20221118|GAMA2|BBRI03CCN1|OBLIGASI BERKELANJUTAN III BANK BRI TAHAP I TAHUN 2019 SERI C|102.669716|102.669716|103.969716|101.369716|
IBPA|20221118|GAMA2|BBTN01CN2|OBL BERKELANJUTAN I BANK BTN TAHAP II TAHUN 2013|101.031145|102.031145|102.031145|100.031145|
IBPA|20221118|GAMA2|BCAP02CN1|OBL BKLJT II MNC KAPITAL INDONESIA THP I TH 2018|101.052069|102.552069|102.552069|99.552069|
IBPA|20221118|GAMA2|BCOM01|OBLIGASI I BANK COMMONWEALTH TAHUN 2020|102.595286|103.595286|103.595286|101.595286|
IBPA|20221118|GAMA2|BEXI03BCN6|OBL BKLJT INDONESIA EXIMBANK III THP VI TH18 SR B|100.485091|100.485091|101.485091|99.485091|
IBPA|20221118|GAMA2|BEXI03CCN5|OBL BKLJT INDONESIA EXIMBANK III THP V TH17 SR C|102.363839|102.363839|103.663839|101.063839|
IBPA|20221118|GAMA2|BEXI03DCN3|OBL BKLJT INDONESIA EXIMBANK III THP III TH16 SR D|102.240292|102.240292|103.540292|100.940292|
IBPA|20221118|GAMA2|BEXI04CCN4|OBLIGASI BERKELANJUTAN INDONESIA EXIMBANK IV TAHAP IV TAHUN 2019 SERI C|103.108159|103.108159|104.408159|101.808159|
IBPA|20221118|GAMA2|BEXI04CCN5|OBLIGASI BERKELANJUTAN INDONESIA EXIMBANK IV TAHAP V TAHUN 2019 SERI C|103.013352|103.013352|104.313352|101.713352|
IBPA|20221118|GAMA2|BEXI04DCN2|OBLIGASI BERKELANJUTAN INDONESIA EXIMBANK IV TAHAP II TAHUN 2018 SERI D|104.028090|104.028090|105.328090|102.728090|
IBPA|20221118|GAMA2|BFIN05BCN2|OBLIGASI BERKELANJUTAN V BFI FINANCE INDONESIA TAHAP II TAHUN 2021 SERI B|99.425353|99.425353|100.625353|98.225353|
IBPA|20221118|GAMA2|BIIF03CN1|OBLIGASI BERKELANJUTAN III MAYBANK FINANCE TAHAP I TAHUN 2021|99.419195|99.419195|100.719195|98.119195|
IBPA|20221118|GAMA2|BIIF03CN2|OBLIGASI BERKELANJUTAN III MAYBANK FINANCE TAHAP II TAHUN 2022|104.833986|106.133986|106.133986|103.533986|
IBPA|20221118|GAMA2|BJBR01BCN1|OBLIGASI BKLJT I BANK BJB THP I TAHUN 2017 SERI B|100.162744|100.162744|101.162744|99.162744|
IBPA|20221118|GAMA2|BJTG01SB|OBLIGASI SUBORDINASI I BANK JATENG TAHUN 2015|100.447850|100.447850|101.647850|99.247850|
IBPA|20221118|GAMA2|BMLK02C|OBLIGASI II BANK MALUKU MALUT TAHUN 2017 SERI C|100.188090|100.188090|101.388090|98.988090|
IBPA|20221118|GAMA2|BMRI01BCN1|OBL BKLJT I BANK MANDIRI TAHAP I TAHUN 2016 SERI B|102.122506|102.122506|103.122506|101.122506|
IBPA|20221118|GAMA2|BMRI01BCN2|OBL BKLJT I BANK MANDIRI THP II TAHUN 2017 SERI B|102.591390|102.591390|103.891390|101.291390|
IBPA|20221118|GAMA2|BMRI01CCN1|OBL BKLJT I BANK MANDIRI TAHAP I TAHUN 2016 SERI C|105.254420|106.854420|106.854420|103.654420|
IBPA|20221118|GAMA2|BMRI01CN3|OBLIGASI BERKELANJUTAN I BANK MANDIRI TAHAP III TAHUN 2018|102.481490|102.481490|103.481490|101.481490|
IBPA|20221118|GAMA2|BMRI02ACN1|OBLIGASI BERKELANJUTAN II BANK MANDIRI TAHAP I TAHUN 2020 SERI A|101.202745|101.202745|102.502745|99.902745|
IBPA|20221118|GAMA2|BMTP01ACN1|OBLIGASI BERKELANJUTAN I BANK MANDIRI TASPEN TAHAP I TAHUN 2019 SERI A|100.068879|100.068879|101.068879|99.068879|
IBPA|20221118|GAMA2|BMTR01CCN1|OBL BKLJT I GLOBAL MEDIACOM THP I TH 2017 SERI C|106.018354|106.018354|107.618354|104.418354|
IBPA|20221118|GAMA2|BMTR02BCN1|OBLIGASI BERKELANJUTAN II GLOBAL MEDIACOM TAHAP I TAHUN 2020 SERI B|103.168242|103.168242|104.368242|101.968242|
IBPA|20221118|GAMA2|BMTR03ACN1|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP I TAHUN 2022 SERI A|101.000271|101.000271|102.200271|99.800271|
IBPA|20221118|GAMA2|BMTR03ACN2|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP II TAHUN 2022 SERI A|100.182049|100.182049|101.382049|98.982049|
IBPA|20221118|GAMA2|BMTR03BCN1|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP I TAHUN 2022 SERI B|103.715999|103.715999|105.315999|102.115999|
IBPA|20221118|GAMA2|BMTR03BCN2|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP II TAHUN 2022 SERI B|103.846778|103.846778|105.446778|102.246778|
IBPA|20221118|GAMA2|BNGA03BCN1|OBLIGASI BERKELANJUTAN III BANK CIMB NIAGA TAHAP I TAHUN 2019 SERI B|100.291190|101.291190|101.291190|99.291190|
IBPA|20221118|GAMA2|BNII02CN2|OBL BKLJT II BANK MAYBANK INDONESIA THP II TH 2018|100.799326|101.799326|101.799326|99.799326|
IBPA|20221118|GAMA2|BNII02SBCN2|OBL SUB BKLJ II BANK MAYBANK INDONESIA THP II TH16|101.654437|101.654437|102.654437|100.654437|
IBPA|20221118|GAMA2|BNII04ACN1|OBLIGASI BERKELANJUTAN IV BANK MAYBANK INDONESIA TAHAP I TAHUN 2022 SERI A|98.786644|98.786644|99.786644|97.786644|
IBPA|20221118|GAMA2|BRPT02ACN1|OBLIGASI BERKELANJUTAN II BARITO PACIFIC TAHAP I TAHUN 2021 SERI A|100.466213|102.066213|102.066213|98.866213|
IBPA|20221118|GAMA2|BRPT02ACN2|OBLIGASI BERKELANJUTAN II BARITO PACIFIC TAHAP II TAHUN 2022 SERI A|100.336842|100.336842|101.936842|98.736842|
IBPA|20221118|GAMA2|BSDE03ACN1|OBLIGASI BERKELANJUTAN III BUMI SERPONG DAMAI TAHAP I TAHUN 2022 SERI A|99.993414|101.293414|101.293414|98.693414|
IBPA|20221118|GAMA2|BTPN04ACN1|OBLIGASI BERKELANJUTAN IV BANK BTPN TAHAP I TAHUN 2019 SERI A|100.080404|101.080404|101.080404|99.080404|
IBPA|20221118|GAMA2|BUMI01CB|OBLIGASI WAJIB KONVERSI BUMI TAHUN 2017||50.000000|||
IBPA|20221118|GAMA2|BVIC01BCN2|OBLIGASI BKLJ I BANK VICTORIA THP II TH2018 SERI B|101.383308|102.583308|102.583308|100.183308|
IBPA|20221118|GAMA2|BVIC01SBCN2|OBL SUB BKLJT I BANK VICTORIA TAHAP II TAHUN 2018|99.469850|99.469850|101.469850|97.469850|
IBPA|20221118|GAMA2|BVIC02SBCN1|OBLIGASI SUBORDINASI BERKELANJUTAN II BANK VICTORIA TAHAP I TAHUN 2019|100.693606|102.455000|103.193606|98.193606|
IBPA|20221118|GAMA2|BVIC02SBCN2|OBLIGASI SUBORDINASI BERKELANJUTAN II BANK VICTORIA TAHAP II TAHUN 2019|99.093805|101.593805|101.593805|96.593805|
IBPA|20221118|GAMA2|DART03CN1|OBLIGASI BERKELANJUTAN III DUTA ANGGADA REALTY TAHAP I TAHUN 2022|101.801241|103.801241|103.801241|99.801241|
IBPA|20221118|GAMA2|FIFA05ACN3|OBLIGASI BERKELANJUTAN V FEDERAL INTERNATIONAL FINANCE TAHAP III TAHUN 2022 SERI A|99.589676|100.589676|100.589676|98.589676|
IBPA|20221118|GAMA2|FIFA05BCN1|OBLIGASI BERKELANJUTAN V FEDERAL INTERNATIONAL FINANCE TAHAP I TAHUN 2021 SERI B|99.797369|99.797369|101.097369|98.497369|
IBPA|20221118|GAMA2|FR0039|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0039|104.375304|104.375304|104.575304|104.175304|
IBPA|20221118|GAMA2|FR0040|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0040|110.752834|110.752834|110.977834|110.527834|
IBPA|20221118|GAMA2|FR0044|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0044|105.666333|105.666333|105.891333|105.441333|
IBPA|20221118|GAMA2|FR0045|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0045|121.031882|121.031882|121.331882|120.731882|
IBPA|20221118|GAMA2|FR0046|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0046|102.545264|102.545264|102.745264|102.345264|
IBPA|20221118|GAMA2|FR0047|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0047|112.954073|112.954073|113.214073|112.694073|
IBPA|20221118|GAMA2|FR0050|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0050|127.714000|127.714000|128.014000|127.414000|
IBPA|20221118|GAMA2|FR0054|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0054|114.256186|114.256186|114.556186|113.956186|
IBPA|20221118|GAMA2|FR0056|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0056|105.162000|105.162000|105.422000|104.902000|
IBPA|20221118|GAMA2|FR0058|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0058|106.533230|106.533230|106.833230|106.233230|
IBPA|20221118|GAMA2|FR0059|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0059|100.275947|100.275947|100.535947|100.015947|
IBPA|20221118|GAMA2|FR0062|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0062|89.359500|89.359500|89.659500|89.059500|
IBPA|20221118|GAMA2|FR0063|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0063|100.212982|100.212982|100.412982|100.012982|
IBPA|20221118|GAMA2|FR0064|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0064|95.963569|95.963569|96.223569|95.703569|
IBPA|20221118|GAMA2|FR0065|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0065|94.800000|94.800000|95.100000|94.500000|
IBPA|20221118|GAMA2|FR0068|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0068|107.338864|107.338864|107.638864|107.038864|
IBPA|20221118|GAMA2|FR0070|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0070|102.662137|102.662137|102.887137|102.437137|
IBPA|20221118|GAMA2|FR0071|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0071|109.788500|109.788500|110.088500|109.488500|
IBPA|20221118|GAMA2|FR0072|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0072|107.012500|107.012500|107.312500|106.712500|
IBPA|20221118|GAMA2|FR0073|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0073|109.433945|109.433945|109.733945|109.133945|
IBPA|20221118|GAMA2|FR0074|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0074|101.947500|101.947500|102.247500|101.647500|
IBPA|20221118|GAMA2|FR0075|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0075|101.204655|101.204655|101.504655|100.904655|
