SENDER|PRICE DATE|PROFIL MI|CODE BASE SEC|SEC DSC|IBPA PRICE|MI PRICE|UPPER PRICE|LOWER PRICE|REASON
IBPA|20221121|GAMA2|ASDF05BCN2|OBLIGASI BERKELANJUTAN V ASTRA SEDAYA FINANCE TAHAP II TAHUN 2021 SERI B|101.433160|102.733160|102.733160|100.133160|
IBPA|20221121|GAMA2|ASDF05BCN3|OBLIGASI BERKELANJUTAN V ASTRA SEDAYA FINANCE TAHAP III TAHUN 2021 SERI B|98.546085|99.846085|99.846085|97.246085|
IBPA|20221121|GAMA2|ASDF05BCN4|OBLIGASI BERKELANJUTAN V ASTRA SEDAYA FINANCE TAHAP IV TAHUN 2022 SERI B|101.373135|102.673135|102.673135|100.073135|
IBPA|20221121|GAMA2|BAFI01BCN3|OBLIGASI BERKELANJUTAN I BUSSAN AUTO FINANCE TAHAP III TAHUN 2021 SERI B|100.674651|101.974651|101.974651|99.374651|
IBPA|20221121|GAMA2|BAFI01CN4|OBLIGASI BERKELANJUTAN I BUSSAN AUTO FINANCE TAHAP IV TAHUN 2021|99.353563|100.653563|100.653563|98.053563|
IBPA|20221121|GAMA2|BAFI01CN5|OBLIGASI BERKELANJUTAN I BUSSAN AUTO FINANCE TAHAP V TAHUN 2022|106.030364|107.330364|107.330364|104.730364|
IBPA|20221121|GAMA2|BAFI02ACN1|OBLIGASI BERKELANJUTAN II BUSSAN AUTO FINANCE TAHAP I TAHUN 2022 SERI A|99.024701|100.024701|100.024701|98.024701|
IBPA|20221121|GAMA2|BBKP02SBCN2|OBL SUB BKLJT II BANK BUKOPIN TAHAP II TAHUN 2017|104.594580|104.594580|105.894580|103.294580|
IBPA|20221121|GAMA2|BBNI01AGN|OBLIGASI BERWAWASAN LINGKUNGAN (GREEN BOND) I PT BANK NEGARA INDONESIA (PERSERO) TBK THN 2022 SERI A|99.822085|98.522085|101.122085|98.522085|
IBPA|20221121|GAMA2|BBRI01AGNCN1|OBLIGASI BERWAWASAN LINGKUNGAN BERKELANJUTAN I BANK BRI TAHAP I TAHUN 2022 SERI A|98.942029|99.942029|99.942029|97.942029|
IBPA|20221121|GAMA2|BBRI02ACN4|OBL BKLJT II BANK BRI TAHAP IV TAHUN 2018 SERI A|100.491838|101.491838|101.491838|99.491838|
IBPA|20221121|GAMA2|BBRI02BCN4|OBL BKLJT II BANK BRI TAHAP IV TAHUN 2018 SERI B|99.815733|101.115733|101.115733|98.515733|
IBPA|20221121|GAMA2|BBRI02DCN2|OBL BKLJT II BANK BRI TAHAP II TAHUN 2017 SERI D|105.064912|105.064912|106.664912|103.464912|
IBPA|20221121|GAMA2|BBRI03CCN1|OBLIGASI BERKELANJUTAN III BANK BRI TAHAP I TAHUN 2019 SERI C|102.523331|101.223331|103.823331|101.223331|
IBPA|20221121|GAMA2|BBTN01CN2|OBL BERKELANJUTAN I BANK BTN TAHAP II TAHUN 2013|101.016561|102.016561|102.016561|100.016561|
IBPA|20221121|GAMA2|BCAP02CN1|OBL BKLJT II MNC KAPITAL INDONESIA THP I TH 2018|101.044402|102.544402|102.544402|99.544402|
IBPA|20221121|GAMA2|BCOM01|OBLIGASI I BANK COMMONWEALTH TAHUN 2020|102.574003|103.574003|103.574003|101.574003|
IBPA|20221121|GAMA2|BEXI03BCN6|OBL BKLJT INDONESIA EXIMBANK III THP VI TH18 SR B|100.478411|101.478411|101.478411|99.478411|
IBPA|20221121|GAMA2|BEXI03CCN5|OBL BKLJT INDONESIA EXIMBANK III THP V TH17 SR C|102.382296|101.082296|103.682296|101.082296|
IBPA|20221121|GAMA2|BEXI03DCN3|OBL BKLJT INDONESIA EXIMBANK III THP III TH16 SR D|102.232385|103.532385|103.532385|100.932385|
IBPA|20221121|GAMA2|BEXI04CCN4|OBLIGASI BERKELANJUTAN INDONESIA EXIMBANK IV TAHAP IV TAHUN 2019 SERI C|103.109940|104.409940|104.409940|101.809940|
IBPA|20221121|GAMA2|BEXI04CCN5|OBLIGASI BERKELANJUTAN INDONESIA EXIMBANK IV TAHAP V TAHUN 2019 SERI C|103.025135|104.325135|104.325135|101.725135|
IBPA|20221121|GAMA2|BEXI04DCN2|OBLIGASI BERKELANJUTAN INDONESIA EXIMBANK IV TAHAP II TAHUN 2018 SERI D|104.061968|105.361968|105.361968|102.761968|
IBPA|20221121|GAMA2|BFIN05BCN2|OBLIGASI BERKELANJUTAN V BFI FINANCE INDONESIA TAHAP II TAHUN 2021 SERI B|99.436887|100.636887|100.636887|98.236887|
IBPA|20221121|GAMA2|BIIF03CN1|OBLIGASI BERKELANJUTAN III MAYBANK FINANCE TAHAP I TAHUN 2021|99.447329|98.147329|100.747329|98.147329|
IBPA|20221121|GAMA2|BIIF03CN2|OBLIGASI BERKELANJUTAN III MAYBANK FINANCE TAHAP II TAHUN 2022|104.576941|105.876941|105.876941|103.276941|
IBPA|20221121|GAMA2|BJBR01BCN1|OBLIGASI BKLJT I BANK BJB THP I TAHUN 2017 SERI B|100.138781|101.138781|101.138781|99.138781|
IBPA|20221121|GAMA2|BJTG01SB|OBLIGASI SUBORDINASI I BANK JATENG TAHUN 2015|100.408193|101.608193|101.608193|99.208193|
IBPA|20221121|GAMA2|BMLK02C|OBLIGASI II BANK MALUKU MALUT TAHUN 2017 SERI C|100.163306|101.363306|101.363306|98.963306|
IBPA|20221121|GAMA2|BMRI01BCN1|OBL BKLJT I BANK MANDIRI TAHAP I TAHUN 2016 SERI B|102.108199|103.108199|103.108199|101.108199|
IBPA|20221121|GAMA2|BMRI01BCN2|OBL BKLJT I BANK MANDIRI THP II TAHUN 2017 SERI B|102.603382|101.303382|103.903382|101.303382|
IBPA|20221121|GAMA2|BMRI01CCN1|OBL BKLJT I BANK MANDIRI TAHAP I TAHUN 2016 SERI C|105.241811|106.841811|106.841811|103.641811|
IBPA|20221121|GAMA2|BMRI01CN3|OBLIGASI BERKELANJUTAN I BANK MANDIRI TAHAP III TAHUN 2018|102.463055|103.463055|103.463055|101.463055|
IBPA|20221121|GAMA2|BMRI02ACN1|OBLIGASI BERKELANJUTAN II BANK MANDIRI TAHAP I TAHUN 2020 SERI A|101.247078|102.547078|102.547078|99.947078|
IBPA|20221121|GAMA2|BMTP01ACN1|OBLIGASI BERKELANJUTAN I BANK MANDIRI TASPEN TAHAP I TAHUN 2019 SERI A|100.044191|101.044191|101.044191|99.044191|
IBPA|20221121|GAMA2|BMTR01CCN1|OBL BKLJT I GLOBAL MEDIACOM THP I TH 2017 SERI C|106.007960|107.607960|107.607960|104.407960|
IBPA|20221121|GAMA2|BMTR02BCN1|OBLIGASI BERKELANJUTAN II GLOBAL MEDIACOM TAHAP I TAHUN 2020 SERI B|103.147143|104.347143|104.347143|101.947143|
IBPA|20221121|GAMA2|BMTR03ACN1|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP I TAHUN 2022 SERI A|100.998868|102.198868|102.198868|99.798868|
IBPA|20221121|GAMA2|BMTR03ACN2|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP II TAHUN 2022 SERI A|100.185798|101.385798|101.385798|98.985798|
IBPA|20221121|GAMA2|BMTR03BCN1|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP I TAHUN 2022 SERI B|103.742843|102.142843|105.342843|102.142843|
IBPA|20221121|GAMA2|BMTR03BCN2|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP II TAHUN 2022 SERI B|103.874664|105.474664|105.474664|102.274664|
IBPA|20221121|GAMA2|BNGA03BCN1|OBLIGASI BERKELANJUTAN III BANK CIMB NIAGA TAHAP I TAHUN 2019 SERI B|100.268555|101.268555|101.268555|99.268555|
IBPA|20221121|GAMA2|BNII02CN2|OBL BKLJT II BANK MAYBANK INDONESIA THP II TH 2018|100.788438|101.788438|101.788438|99.788438|
IBPA|20221121|GAMA2|BNII02SBCN2|OBL SUB BKLJ II BANK MAYBANK INDONESIA THP II TH16|101.749995|101.749995|102.749995|100.749995|
IBPA|20221121|GAMA2|BNII04ACN1|OBLIGASI BERKELANJUTAN IV BANK MAYBANK INDONESIA TAHAP I TAHUN 2022 SERI A|98.810095|99.810095|99.810095|97.810095|
IBPA|20221121|GAMA2|BRPT02ACN1|OBLIGASI BERKELANJUTAN II BARITO PACIFIC TAHAP I TAHUN 2021 SERI A|100.490413|102.090413|102.090413|98.890413|
IBPA|20221121|GAMA2|BRPT02ACN2|OBLIGASI BERKELANJUTAN II BARITO PACIFIC TAHAP II TAHUN 2022 SERI A|100.369752|101.969752|101.969752|98.769752|
IBPA|20221121|GAMA2|BSDE03ACN1|OBLIGASI BERKELANJUTAN III BUMI SERPONG DAMAI TAHAP I TAHUN 2022 SERI A|100.041186|101.341186|101.341186|98.741186|
IBPA|20221121|GAMA2|BTPN04ACN1|OBLIGASI BERKELANJUTAN IV BANK BTPN TAHAP I TAHUN 2019 SERI A|100.051439|101.051439|101.051439|99.051439|
IBPA|20221121|GAMA2|BUMI01CB|OBLIGASI WAJIB KONVERSI BUMI TAHUN 2017||50.000000|||
IBPA|20221121|GAMA2|BVIC01BCN2|OBLIGASI BKLJ I BANK VICTORIA THP II TH2018 SERI B|101.370055|102.570055|102.570055|100.170055|
IBPA|20221121|GAMA2|BVIC01SBCN2|OBL SUB BKLJT I BANK VICTORIA TAHAP II TAHUN 2018|99.511534|97.511534|101.511534|97.511534|
IBPA|20221121|GAMA2|BVIC02SBCN1|OBLIGASI SUBORDINASI BERKELANJUTAN II BANK VICTORIA TAHAP I TAHUN 2019|100.709466|102.455000|103.209466|98.209466|
IBPA|20221121|GAMA2|BVIC02SBCN2|OBLIGASI SUBORDINASI BERKELANJUTAN II BANK VICTORIA TAHAP II TAHUN 2019|99.099999|101.599999|101.599999|96.599999|
IBPA|20221121|GAMA2|DART03CN1|OBLIGASI BERKELANJUTAN III DUTA ANGGADA REALTY TAHAP I TAHUN 2022|101.842376|103.842376|103.842376|99.842376|
IBPA|20221121|GAMA2|FIFA05ACN3|OBLIGASI BERKELANJUTAN V FEDERAL INTERNATIONAL FINANCE TAHAP III TAHUN 2022 SERI A|99.607378|100.607378|100.607378|98.607378|
IBPA|20221121|GAMA2|FIFA05BCN1|OBLIGASI BERKELANJUTAN V FEDERAL INTERNATIONAL FINANCE TAHAP I TAHUN 2021 SERI B|99.822314|101.122314|101.122314|98.522314|
IBPA|20221121|GAMA2|FR0039|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0039|104.333543|104.533543|104.533543|104.133543|
IBPA|20221121|GAMA2|FR0040|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0040|110.772206|110.997206|110.997206|110.547206|
IBPA|20221121|GAMA2|FR0044|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0044|105.675000|105.900000|105.900000|105.450000|
IBPA|20221121|GAMA2|FR0045|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0045|121.154311|121.154311|121.454311|120.854311|
IBPA|20221121|GAMA2|FR0046|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0046|102.520399|102.720399|102.720399|102.320399|
IBPA|20221121|GAMA2|FR0047|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0047|112.834453|113.094453|113.094453|112.574453|
IBPA|20221121|GAMA2|FR0050|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0050|127.853500|128.153500|128.153500|127.553500|
IBPA|20221121|GAMA2|FR0054|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0054|114.136134|114.436134|114.436134|113.836134|
IBPA|20221121|GAMA2|FR0056|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0056|104.988873|105.248873|105.248873|104.728873|
IBPA|20221121|GAMA2|FR0058|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0058|106.465591|106.765591|106.765591|106.165591|
IBPA|20221121|GAMA2|FR0059|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0059|100.228248|100.488248|100.488248|99.968248|
IBPA|20221121|GAMA2|FR0062|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0062|89.612500|89.912500|89.912500|89.312500|
IBPA|20221121|GAMA2|FR0063|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0063|100.216460|100.416460|100.416460|100.016460|
IBPA|20221121|GAMA2|FR0064|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0064|95.475000|95.475000|95.735000|95.215000|
IBPA|20221121|GAMA2|FR0065|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0065|94.981206|95.281206|95.281206|94.681206|
IBPA|20221121|GAMA2|FR0068|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0068|107.093167|107.393167|107.393167|106.793167|
IBPA|20221121|GAMA2|FR0070|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0070|102.661104|102.886104|102.886104|102.436104|
IBPA|20221121|GAMA2|FR0071|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0071|109.631750|109.931750|109.931750|109.331750|
IBPA|20221121|GAMA2|FR0072|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0072|106.959783|107.259783|107.259783|106.659783|
IBPA|20221121|GAMA2|FR0073|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0073|109.311513|109.311513|109.611513|109.011513|
IBPA|20221121|GAMA2|FR0074|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0074|101.755222|102.055222|102.055222|101.455222|
IBPA|20221121|GAMA2|FR0075|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0075|101.337139|101.637139|101.637139|101.037139|
